step,l2,n673_ind,n673_alloc,n3709_ind,n3709_alloc,n121_ind,n121_alloc,n535_ind,n535_alloc,n1087_ind,n1087_alloc,n1225_ind,n1225_alloc,n1639_ind,n1639_alloc,n1777_ind,n1777_alloc,n2329_ind,n2329_alloc,n2605_ind,n2605_alloc
4700,77.350358,99.991768,0.031719,99.991769,0.031718,99.991769,0.031718,99.991769,0.031718,99.991769,0.031717,99.991769,0.031718,99.991769,0.031718,99.991769,0.031717,99.991769,0.031718,99.991769,0.031718
4800,64.965002,99.993111,0.031825,99.993111,0.031824,99.993111,0.031824,99.993111,0.031825,99.993111,0.031823,99.993111,0.031824,99.993111,0.031824,99.993111,0.031823,99.993111,0.031824,99.993111,0.031825
4900,54.505540,99.994236,0.031928,99.994236,0.031926,99.994236,0.031926,99.994236,0.031927,99.994236,0.031925,99.994236,0.031926,99.994236,0.031926,99.994236,0.031925,99.994236,0.031926,99.994236,0.031927
5000,45.688308,99.995178,0.032026,99.995178,0.032024,99.995178,0.032025,99.995178,0.032025,99.995178,0.032023,99.995178,0.032025,99.995178,0.032025,99.995178,0.032024,99.995178,0.032025,99.995178,0.032025
5100,38.267136,99.995967,0.032120,99.995967,0.032119,99.995967,0.032119,99.995967,0.032119,99.995968,0.032117,99.995967,0.032119,99.995967,0.032119,99.995967,0.032118,99.995967,0.032119,99.995967,0.032120
5200,32.029548,99.996628,0.032212,99.996628,0.032210,99.996628,0.032210,99.996628,0.032211,99.996628,0.032208,99.996628,0.032210,99.996628,0.032210,99.996628,0.032209,99.996628,0.032210,99.996628,0.032211
5300,26.793026,99.997181,0.032300,99.997181,0.032298,99.997181,0.032298,99.997181,0.032298,99.997181,0.032296,99.997181,0.032298,99.997181,0.032298,99.997181,0.032297,99.997181,0.032298,99.997181,0.032299
5400,22.401444,99.997643,0.032384,99.997644,0.032382,99.997644,0.032383,99.997643,0.032383,99.997644,0.032380,99.997644,0.032383,99.997644,0.032383,99.997644,0.032381,99.997644,0.032383,99.997643,0.032383
5500,18.721740,99.998030,0.032466,99.998031,0.032464,99.998030,0.032464,99.998030,0.032465,99.998031,0.032462,99.998030,0.032464,99.998030,0.032464,99.998031,0.032463,99.998030,0.032464,99.998030,0.032465
5600,15.640873,99.998354,0.032545,99.998354,0.032543,99.998354,0.032543,99.998354,0.032543,99.998354,0.032540,99.998354,0.032543,99.998354,0.032543,99.998354,0.032541,99.998354,0.032543,99.998354,0.032544
5700,13.063073,99.998625,0.032621,99.998625,0.032618,99.998625,0.032619,99.998625,0.032619,99.998625,0.032616,99.998625,0.032619,99.998625,0.032619,99.998625,0.032617,99.998625,0.032619,99.998625,0.032620
5800,10.907396,99.998851,0.032694,99.998851,0.032691,99.998851,0.032692,99.998851,0.032692,99.998851,0.032688,99.998851,0.032692,99.998851,0.032692,99.998851,0.032690,99.998851,0.032692,99.998851,0.032693
5900,9.105571,99.999040,0.032764,99.999040,0.032761,99.999040,0.032762,99.999040,0.032762,99.999040,0.032758,99.999040,0.032762,99.999040,0.032762,99.999040,0.032760,99.999040,0.032762,99.999040,0.032763
6000,7.600115,99.999198,0.032832,99.999198,0.032828,99.999198,0.032829,99.999198,0.032830,99.999198,0.032825,99.999198,0.032829,99.999198,0.032829,99.999198,0.032827,99.999198,0.032829,99.999198,0.032830
6100,6.342705,99.999330,0.032896,99.999330,0.032893,99.999330,0.032894,99.999330,0.032894,99.999330,0.032889,99.999330,0.032893,99.999330,0.032893,99.999330,0.032891,99.999330,0.032894,99.999330,0.032895
6200,5.292766,99.999440,0.032958,99.999440,0.032954,99.999440,0.032955,99.999440,0.032955,99.999441,0.032951,99.999440,0.032955,99.999440,0.032955,99.999441,0.032952,99.999440,0.032955,99.999440,0.032956
6300,4.416269,99.999533,0.033017,99.999533,0.033013,99.999533,0.033014,99.999533,0.033014,99.999533,0.033009,99.999533,0.033013,99.999533,0.033014,99.999533,0.033011,99.999533,0.033014,99.999533,0.033015
6400,3.684705,99.999610,0.033073,99.999610,0.033068,99.999610,0.033069,99.999610,0.033070,99.999610,0.033064,99.999610,0.033069,99.999610,0.033069,99.999610,0.033066,99.999610,0.033069,99.999610,0.033071
6500,3.074202,99.999674,0.033126,99.999674,0.033121,99.999674,0.033122,99.999674,0.033123,99.999674,0.033117,99.999674,0.033122,99.999674,0.033122,99.999674,0.033119,99.999674,0.033122,99.999674,0.033124
6600,2.564790,99.999728,0.033176,99.999728,0.033171,99.999728,0.033172,99.999728,0.033173,99.999728,0.033166,99.999728,0.033172,99.999728,0.033172,99.999728,0.033168,99.999728,0.033172,99.999728,0.033174
6700,2.139770,99.999773,0.033223,99.999773,0.033218,99.999773,0.033219,99.999773,0.033220,99.999773,0.033213,99.999773,0.033219,99.999773,0.033219,99.999773,0.033215,99.999773,0.033219,99.999773,0.033221
6800,1.785189,99.999810,0.033267,99.999810,0.033262,99.999810,0.033263,99.999810,0.033264,99.999810,0.033256,99.999810,0.033262,99.999810,0.033263,99.999810,0.033259,99.999810,0.033263,99.999810,0.033265
6900,1.489386,99.999841,0.033308,99.999841,0.033303,99.999841,0.033304,99.999841,0.033305,99.999841,0.033297,99.999841,0.033303,99.999841,0.033304,99.999841,0.033299,99.999841,0.033304,99.999841,0.033306
7000,1.242628,99.999868,0.033346,99.999868,0.033340,99.999868,0.033342,99.999868,0.033343,99.999868,0.033335,99.999868,0.033341,99.999868,0.033342,99.999868,0.033337,99.999868,0.033342,99.999868,0.033344
7100,1.036785,99.999889,0.033382,99.999889,0.033375,99.999889,0.033377,99.999889,0.033378,99.999889,0.033369,99.999889,0.033376,99.999889,0.033377,99.999889,0.033372,99.999889,0.033377,99.999889,0.033379
7200,0.865075,99.999908,0.033414,99.999908,0.033408,99.999908,0.033410,99.999908,0.033410,99.999908,0.033401,99.999908,0.033409,99.999908,0.033409,99.999908,0.033404,99.999908,0.033410,99.999908,0.033411
7300,0.721835,99.999923,0.033444,99.999923,0.033437,99.999923,0.033439,99.999923,0.033440,99.999923,0.033430,99.999923,0.033438,99.999923,0.033438,99.999923,0.033433,99.999923,0.033439,99.999923,0.033441
7400,0.602344,99.999936,0.033471,99.999936,0.033463,99.999936,0.033466,99.999936,0.033466,99.999936,0.033456,99.999936,0.033464,99.999936,0.033465,99.999936,0.033459,99.999936,0.033466,99.999936,0.033467
7500,0.502662,99.999946,0.033495,99.999946,0.033487,99.999946,0.033489,99.999946,0.033490,99.999946,0.033479,99.999946,0.033488,99.999946,0.033488,99.999946,0.033483,99.999946,0.033489,99.999946,0.033491
7600,0.419500,99.999955,0.033516,99.999955,0.033508,99.999955,0.033511,99.999955,0.033511,99.999955,0.033500,99.999955,0.033509,99.999955,0.033509,99.999955,0.033504,99.999955,0.033511,99.999955,0.033513
7700,0.350119,99.999963,0.033535,99.999963,0.033527,99.999963,0.033529,99.999963,0.033530,99.999963,0.033518,99.999963,0.033528,99.999963,0.033528,99.999963,0.033522,99.999963,0.033529,99.999963,0.033531
7800,0.292231,99.999969,0.033552,99.999969,0.033543,99.999969,0.033545,99.999969,0.033546,99.999969,0.033533,99.999969,0.033544,99.999969,0.033544,99.999969,0.033538,99.999969,0.033545,99.999969,0.033548
7900,0.243931,99.999974,0.033566,99.999974,0.033556,99.999974,0.033559,99.999974,0.033560,99.999974,0.033546,99.999974,0.033557,99.999974,0.033558,99.999974,0.033551,99.999974,0.033559,99.999974,0.033561
8000,0.203628,99.999978,0.033578,99.999978,0.033568,99.999978,0.033571,99.999978,0.033572,99.999978,0.033557,99.999978,0.033569,99.999978,0.033569,99.999978,0.033562,99.999978,0.033571,99.999978,0.033573
8100,0.169995,99.999982,0.033588,99.999982,0.033577,99.999982,0.033580,99.999982,0.033581,99.999982,0.033566,99.999982,0.033578,99.999982,0.033578,99.999982,0.033571,99.999982,0.033580,99.999982,0.033583
8200,0.141927,99.999985,0.033596,99.999985,0.033584,99.999985,0.033588,99.999985,0.033589,99.999985,0.033572,99.999985,0.033585,99.999985,0.033586,99.999985,0.033578,99.999985,0.033588,99.999985,0.033590
8300,0.118502,99.999987,0.033602,99.999987,0.033589,99.999987,0.033593,99.999987,0.033594,99.999987,0.033577,99.999987,0.033591,99.999987,0.033591,99.999987,0.033583,99.999987,0.033593,99.999987,0.033596
8400,0.098950,99.999989,0.033606,99.999989,0.033593,99.999989,0.033597,99.999989,0.033598,99.999989,0.033580,99.999989,0.033595,99.999989,0.033595,99.999989,0.033586,99.999989,0.033597,99.999989,0.033600
8500,0.082630,99.999991,0.033608,99.999991,0.033595,99.999991,0.033599,99.999991,0.033600,99.999991,0.033581,99.999991,0.033597,99.999991,0.033597,99.999991,0.033588,99.999991,0.033599,99.999991,0.033602
8600,0.069006,99.999993,0.033610,99.999993,0.033595,99.999993,0.033600,99.999993,0.033601,99.999993,0.033581,99.999993,0.033597,99.999993,0.033597,99.999993,0.033588,99.999993,0.033600,99.999993,0.033603
8700,0.057632,99.999994,0.033609,99.999994,0.033595,99.999994,0.033599,99.999994,0.033600,99.999994,0.033579,99.999994,0.033596,99.999994,0.033596,99.999994,0.033586,99.999994,0.033599,99.999994,0.033602
8800,0.048136,99.999995,0.033608,99.999995,0.033592,99.999995,0.033597,99.999995,0.033598,99.999995,0.033576,99.999995,0.033594,99.999995,0.033594,99.999995,0.033584,99.999995,0.033597,99.999995,0.033600
8900,0.040207,99.999996,0.033606,99.999996,0.033589,99.999996,0.033595,99.999996,0.033596,99.999996,0.033572,99.999996,0.033591,99.999996,0.033591,99.999996,0.033580,99.999996,0.033595,99.999996,0.033597
9000,0.033587,99.999996,0.033602,99.999996,0.033585,99.999996,0.033591,99.999996,0.033592,99.999996,0.033567,99.999996,0.033587,99.999996,0.033587,99.999996,0.033575,99.999996,0.033591,99.999996,0.033594
9100,0.028058,99.999997,0.033598,99.999997,0.033580,99.999997,0.033586,99.999997,0.033587,99.999997,0.033560,99.999997,0.033582,99.999997,0.033582,99.999997,0.033569,99.999997,0.033586,99.999997,0.033589
9200,0.023441,99.999997,0.033593,99.999997,0.033574,99.999997,0.033580,99.999997,0.033581,99.999997,0.033554,99.999997,0.033576,99.999997,0.033576,99.999997,0.033563,99.999997,0.033580,99.999997,0.033583
9300,0.019584,99.999998,0.033588,99.999998,0.033567,99.999998,0.033574,99.999998,0.033575,99.999998,0.033546,99.999998,0.033569,99.999998,0.033570,99.999998,0.033556,99.999998,0.033574,99.999998,0.033577
9400,0.016363,99.999998,0.033582,99.999998,0.033560,99.999998,0.033567,99.999998,0.033569,99.999998,0.033537,99.999998,0.033562,99.999998,0.033563,99.999998,0.033548,99.999998,0.033567,99.999998,0.033571
9500,0.013673,99.999999,0.033576,99.999999,0.033553,99.999999,0.033560,99.999999,0.033561,99.999999,0.033529,99.999999,0.033555,99.999999,0.033555,99.999999,0.033540,99.999999,0.033560,99.999999,0.033564
9600,0.011425,99.999999,0.033569,99.999999,0.033545,99.999999,0.033553,99.999999,0.033554,99.999999,0.033519,99.999999,0.033547,99.999999,0.033548,99.999999,0.033531,99.999999,0.033553,99.999999,0.033557
9700,0.009548,99.999999,0.033562,99.999999,0.033537,99.999999,0.033545,99.999999,0.033546,99.999999,0.033510,99.999999,0.033539,99.999999,0.033540,99.999999,0.033522,99.999999,0.033545,99.999999,0.033549
9800,0.007979,99.999999,0.033556,99.999999,0.033528,99.999999,0.033537,99.999999,0.033539,99.999999,0.033500,99.999999,0.033531,99.999999,0.033532,99.999999,0.033513,99.999999,0.033537,99.999999,0.033542
9900,0.006668,99.999999,0.033549,99.999999,0.033520,99.999999,0.033530,99.999999,0.033531,99.999999,0.033490,99.999999,0.033523,99.999999,0.033523,99.999999,0.033504,99.999999,0.033530,99.999999,0.033534
10000,0.005573,99.999999,0.033542,99.999999,0.033511,99.999999,0.033522,99.999999,0.033523,99.999999,0.033479,99.999999,0.033515,99.999999,0.033515,99.999999,0.033494,99.999999,0.033522,99.999999,0.033526
10100,0.004658,100.000000,0.033535,100.000000,0.033503,100.000000,0.033514,100.000000,0.033515,100.000000,0.033469,100.000000,0.033506,100.000000,0.033507,100.000000,0.033485,100.000000,0.033514,100.000000,0.033519
10200,0.003893,100.000000,0.033529,100.000000,0.033494,100.000000,0.033506,100.000000,0.033507,100.000000,0.033458,100.000000,0.033498,100.000000,0.033499,100.000000,0.033475,100.000000,0.033506,100.000000,0.033511
10300,0.003254,100.000000,0.033522,100.000000,0.033486,100.000000,0.033498,100.000000,0.033499,100.000000,0.033448,100.000000,0.033490,100.000000,0.033491,100.000000,0.033466,100.000000,0.033498,100.000000,0.033504
10400,0.002720,100.000000,0.033516,100.000000,0.033478,100.000000,0.033491,100.000000,0.033492,100.000000,0.033437,100.000000,0.033482,100.000000,0.033483,100.000000,0.033456,100.000000,0.033491,100.000000,0.033497
10500,0.002274,100.000000,0.033510,100.000000,0.033470,100.000000,0.033484,100.000000,0.033484,100.000000,0.033427,100.000000,0.033474,100.000000,0.033475,100.000000,0.033447,100.000000,0.033484,100.000000,0.033490
10600,0.001901,100.000000,0.033505,100.000000,0.033462,100.000000,0.033476,100.000000,0.033477,100.000000,0.033416,100.000000,0.033467,100.000000,0.033468,100.000000,0.033438,100.000000,0.033476,100.000000,0.033483
10700,0.001589,100.000000,0.033500,100.000000,0.033454,100.000000,0.033470,100.000000,0.033470,100.000000,0.033406,100.000000,0.033459,100.000000,0.033461,100.000000,0.033429,100.000000,0.033470,100.000000,0.033477
10800,0.001328,100.000000,0.033495,100.000000,0.033446,100.000000,0.033463,100.000000,0.033464,100.000000,0.033395,100.000000,0.033452,100.000000,0.033454,100.000000,0.033420,100.000000,0.033463,100.000000,0.033471
10900,0.001111,100.000000,0.033491,100.000000,0.033439,100.000000,0.033457,100.000000,0.033457,100.000000,0.033385,100.000000,0.033446,100.000000,0.033447,100.000000,0.033411,100.000000,0.033457,100.000000,0.033465
10959,0.000999,100.000000,0.033489,100.000000,0.033435,100.000000,0.033454,100.000000,0.033454,100.000000,0.033379,100.000000,0.033442,100.000000,0.033443,100.000000,0.033406,100.000000,0.033454,100.000000,0.033462
