step,l2,n673_ind,n673_alloc,n3709_ind,n3709_alloc,n121_ind,n121_alloc,n535_ind,n535_alloc,n1087_ind,n1087_alloc,n1225_ind,n1225_alloc,n1639_ind,n1639_alloc,n1777_ind,n1777_alloc,n2329_ind,n2329_alloc,n2605_ind,n2605_alloc
1400,1277.366383,98.044788,0.030682,98.044784,0.030682,98.044801,0.030682,98.044798,0.030682,98.044801,0.030682,98.044783,0.030682,98.044799,0.030682,98.044784,0.030682,98.044801,0.030682,98.044782,0.030682
1500,1365.578661,98.351060,0.029428,98.351058,0.029428,98.351071,0.029428,98.351068,0.029428,98.351071,0.029428,98.351057,0.029428,98.351069,0.029428,98.351058,0.029428,98.351071,0.029428,98.351055,0.029428
1600,1465.808550,98.601787,0.028433,98.601786,0.028433,98.601796,0.028432,98.601794,0.028433,98.601796,0.028432,98.601785,0.028433,98.601795,0.028432,98.601786,0.028433,98.601796,0.028432,98.601783,0.028433
1700,1571.983772,98.809272,0.027678,98.809272,0.027678,98.809280,0.027678,98.809278,0.027678,98.809280,0.027678,98.809270,0.027678,98.809278,0.027678,98.809272,0.027678,98.809280,0.027678,98.809269,0.027678
1800,1677.739930,98.982700,0.027142,98.982700,0.027142,98.982706,0.027142,98.982704,0.027142,98.982706,0.027142,98.982698,0.027142,98.982705,0.027142,98.982700,0.027142,98.982706,0.027142,98.982697,0.027142
1900,1777.143943,99.128954,0.026801,99.128954,0.026801,99.128959,0.026801,99.128958,0.026801,99.128960,0.026801,99.128953,0.026801,99.128958,0.026801,99.128955,0.026801,99.128959,0.026801,99.128952,0.026801
2000,1865.053074,99.253221,0.026626,99.253222,0.026626,99.253226,0.026626,99.253224,0.026626,99.253226,0.026626,99.253221,0.026626,99.253225,0.026626,99.253222,0.026626,99.253226,0.026626,99.253220,0.026626
2100,1937.161097,99.359436,0.026588,99.359437,0.026588,99.359440,0.026588,99.359438,0.026588,99.359441,0.026588,99.359436,0.026588,99.359439,0.026588,99.359437,0.026588,99.359440,0.026588,99.359435,0.026588
2200,1989.919583,99.450618,0.026660,99.450619,0.026660,99.450622,0.026660,99.450620,0.026660,99.450622,0.026660,99.450618,0.026660,99.450621,0.026660,99.450620,0.026660,99.450622,0.026660,99.450617,0.026660
2300,2020.495512,99.529122,0.026815,99.529123,0.026815,99.529125,0.026814,99.529123,0.026815,99.529126,0.026814,99.529122,0.026815,99.529124,0.026814,99.529123,0.026815,99.529125,0.026814,99.529121,0.026815
2400,2026.833425,99.596817,0.027030,99.596818,0.027030,99.596820,0.027030,99.596819,0.027030,99.596821,0.027030,99.596817,0.027030,99.596819,0.027030,99.596819,0.027030,99.596820,0.027030,99.596817,0.027030
2500,2007.809440,99.655223,0.027287,99.655224,0.027287,99.655225,0.027287,99.655224,0.027287,99.655226,0.027287,99.655223,0.027287,99.655225,0.027287,99.655225,0.027287,99.655225,0.027287,99.655223,0.027288
2600,1963.417047,99.705597,0.027571,99.705598,0.027571,99.705599,0.027571,99.705598,0.027571,99.705600,0.027570,99.705597,0.027571,99.705598,0.027571,99.705599,0.027571,99.705599,0.027571,99.705597,0.027571
2700,1894.905995,99.749001,0.027868,99.749002,0.027868,99.749003,0.027867,99.749002,0.027868,99.749004,0.027867,99.749002,0.027868,99.749002,0.027867,99.749003,0.027867,99.749003,0.027867,99.749001,0.027868
2800,1804.801308,99.786346,0.028168,99.786347,0.028168,99.786348,0.028168,99.786347,0.028168,99.786349,0.028168,99.786347,0.028168,99.786347,0.028168,99.786348,0.028168,99.786348,0.028168,99.786346,0.028168
2900,1696.757845,99.818422,0.028466,99.818423,0.028466,99.818424,0.028466,99.818423,0.028466,99.818425,0.028466,99.818423,0.028466,99.818423,0.028466,99.818424,0.028466,99.818424,0.028466,99.818422,0.028466
3000,1575.251194,99.845919,0.028756,99.845920,0.028755,99.845921,0.028755,99.845920,0.028755,99.845922,0.028755,99.845920,0.028756,99.845920,0.028755,99.845921,0.028755,99.845921,0.028755,99.845920,0.028756
3100,1445.153804,99.869445,0.029033,99.869446,0.029033,99.869446,0.029033,99.869446,0.029033,99.869447,0.029033,99.869445,0.029033,99.869446,0.029033,99.869446,0.029033,99.869446,0.029033,99.869445,0.029033
3200,1311.278142,99.889532,0.029297,99.889533,0.029297,99.889533,0.029297,99.889533,0.029297,99.889534,0.029297,99.889532,0.029297,99.889533,0.029297,99.889533,0.029297,99.889533,0.029297,99.889532,0.029297
3300,1177.973735,99.906649,0.029546,99.906650,0.029546,99.906650,0.029546,99.906650,0.029546,99.906651,0.029546,99.906650,0.029546,99.906650,0.029546,99.906651,0.029546,99.906650,0.029546,99.906650,0.029546
3400,1048.842616,99.921209,0.029780,99.921210,0.029779,99.921210,0.029779,99.921209,0.029779,99.921211,0.029779,99.921209,0.029779,99.921210,0.029779,99.921210,0.029779,99.921210,0.029779,99.921209,0.029780
3500,926.599831,99.933571,0.029998,99.933571,0.029998,99.933571,0.029998,99.933571,0.029998,99.933572,0.029997,99.933571,0.029998,99.933571,0.029998,99.933572,0.029997,99.933571,0.029998,99.933571,0.029998
3600,813.068535,99.944049,0.030202,99.944050,0.030201,99.944050,0.030201,99.944050,0.030201,99.944051,0.030201,99.944050,0.030201,99.944050,0.030201,99.944050,0.030201,99.944050,0.030201,99.944049,0.030201
3700,709.274446,99.952918,0.030391,99.952918,0.030391,99.952918,0.030391,99.952918,0.030391,99.952919,0.030390,99.952918,0.030391,99.952918,0.030391,99.952919,0.030391,99.952918,0.030391,99.952918,0.030391
3800,615.595752,99.960413,0.030568,99.960414,0.030568,99.960414,0.030568,99.960414,0.030568,99.960414,0.030567,99.960414,0.030568,99.960414,0.030568,99.960414,0.030568,99.960414,0.030568,99.960413,0.030568
3900,531.928978,99.966740,0.030734,99.966741,0.030733,99.966741,0.030733,99.966740,0.030733,99.966741,0.030732,99.966740,0.030733,99.966740,0.030733,99.966741,0.030733,99.966741,0.030733,99.966740,0.030733
4000,457.842844,99.972074,0.030888,99.972075,0.030888,99.972075,0.030888,99.972075,0.030888,99.972075,0.030887,99.972075,0.030888,99.972075,0.030888,99.972075,0.030887,99.972075,0.030888,99.972075,0.030888
4100,392.705050,99.976567,0.031033,99.976568,0.031033,99.976568,0.031033,99.976567,0.031033,99.976568,0.031032,99.976568,0.031033,99.976568,0.031033,99.976568,0.031032,99.976568,0.031033,99.976567,0.031033
4200,335.777603,99.980348,0.031170,99.980348,0.031169,99.980348,0.031169,99.980348,0.031170,99.980349,0.031168,99.980348,0.031169,99.980348,0.031169,99.980348,0.031169,99.980348,0.031169,99.980348,0.031170
4300,286.283212,99.983526,0.031299,99.983527,0.031298,99.983527,0.031298,99.983526,0.031299,99.983527,0.031298,99.983527,0.031299,99.983527,0.031299,99.983527,0.031298,99.983527,0.031298,99.983526,0.031299
4400,243.448518,99.986197,0.031422,99.986197,0.031421,99.986197,0.031421,99.986197,0.031421,99.986197,0.031420,99.986197,0.031421,99.986197,0.031421,99.986197,0.031420,99.986197,0.031421,99.986197,0.031421
4500,206.530541,99.988439,0.031538,99.988439,0.031537,99.988439,0.031537,99.988439,0.031538,99.988439,0.031536,99.988439,0.031538,99.988439,0.031538,99.988439,0.031537,99.988439,0.031537,99.988439,0.031538
4600,174.831835,99.990320,0.031650,99.990320,0.031649,99.990320,0.031649,99.990320,0.031649,99.990320,0.031648,99.990320,0.031649,99.990320,0.031649,99.990320,0.031648,99.990320,0.031649,99.990320,0.031649
4700,147.708420,99.991897,0.031757,99.991898,0.031755,99.991898,0.031756,99.991898,0.031756,99.991898,0.031754,99.991898,0.031756,99.991898,0.031756,99.991898,0.031755,99.991898,0.031756,99.991897,0.031756
4800,124.573190,99.993220,0.031859,99.993220,0.031858,99.993220,0.031858,99.993220,0.031858,99.993220,0.031857,99.993220,0.031858,99.993220,0.031858,99.993220,0.031857,99.993220,0.031858,99.993220,0.031859
4900,104.896488,99.994328,0.031958,99.994328,0.031957,99.994328,0.031957,99.994328,0.031957,99.994328,0.031955,99.994328,0.031957,99.994328,0.031957,99.994328,0.031956,99.994328,0.031957,99.994328,0.031957
5000,88.204848,99.995256,0.032053,99.995256,0.032052,99.995256,0.032052,99.995256,0.032052,99.995256,0.032050,99.995256,0.032052,99.995256,0.032052,99.995256,0.032051,99.995256,0.032052,99.995256,0.032053
5100,74.078504,99.996033,0.032145,99.996033,0.032143,99.996033,0.032144,99.996033,0.032144,99.996033,0.032142,99.996033,0.032144,99.996033,0.032144,99.996033,0.032143,99.996033,0.032144,99.996033,0.032144
5200,62.148080,99.996683,0.032234,99.996683,0.032232,99.996683,0.032232,99.996683,0.032233,99.996683,0.032230,99.996683,0.032232,99.996683,0.032233,99.996683,0.032231,99.996683,0.032232,99.996683,0.032233
5300,52.090752,99.997227,0.032320,99.997227,0.032318,99.997227,0.032318,99.997227,0.032319,99.997227,0.032316,99.997227,0.032318,99.997227,0.032318,99.997227,0.032317,99.997227,0.032318,99.997227,0.032319
5400,43.626118,99.997682,0.032403,99.997682,0.032401,99.997682,0.032401,99.997682,0.032402,99.997683,0.032399,99.997682,0.032401,99.997682,0.032401,99.997682,0.032400,99.997682,0.032401,99.997682,0.032402
5500,36.511974,99.998063,0.032483,99.998063,0.032481,99.998063,0.032481,99.998063,0.032482,99.998063,0.032479,99.998063,0.032481,99.998063,0.032481,99.998063,0.032480,99.998063,0.032481,99.998063,0.032482
5600,30.540138,99.998381,0.032561,99.998381,0.032558,99.998381,0.032559,99.998381,0.032559,99.998382,0.032556,99.998381,0.032559,99.998381,0.032559,99.998382,0.032557,99.998381,0.032559,99.998381,0.032560
5700,25.532450,99.998648,0.032636,99.998648,0.032633,99.998648,0.032634,99.998648,0.032634,99.998648,0.032630,99.998648,0.032633,99.998648,0.032633,99.998648,0.032632,99.998648,0.032634,99.998648,0.032634
5800,21.337026,99.998870,0.032708,99.998870,0.032705,99.998870,0.032706,99.998870,0.032706,99.998870,0.032702,99.998870,0.032705,99.998870,0.032705,99.998870,0.032703,99.998870,0.032706,99.998870,0.032707
5900,17.824810,99.999056,0.032777,99.999056,0.032774,99.999056,0.032775,99.999056,0.032775,99.999056,0.032771,99.999056,0.032775,99.999056,0.032775,99.999056,0.032773,99.999056,0.032775,99.999056,0.032776
6000,14.886457,99.999211,0.032844,99.999212,0.032841,99.999212,0.032841,99.999212,0.032842,99.999212,0.032838,99.999212,0.032841,99.999212,0.032841,99.999212,0.032839,99.999212,0.032841,99.999212,0.032843
6100,12.429556,99.999341,0.032908,99.999341,0.032904,99.999341,0.032905,99.999341,0.032906,99.999341,0.032901,99.999341,0.032905,99.999341,0.032905,99.999341,0.032903,99.999341,0.032905,99.999341,0.032906
6200,10.376169,99.999450,0.032969,99.999450,0.032965,99.999450,0.032966,99.999450,0.032967,99.999450,0.032962,99.999450,0.032966,99.999450,0.032966,99.999450,0.032963,99.999450,0.032966,99.999450,0.032968
6300,8.660687,99.999541,0.033027,99.999541,0.033024,99.999541,0.033025,99.999541,0.033025,99.999541,0.033020,99.999541,0.033024,99.999541,0.033024,99.999541,0.033021,99.999541,0.033025,99.999541,0.033026
6400,7.227964,99.999616,0.033083,99.999616,0.033079,99.999616,0.033080,99.999616,0.033080,99.999616,0.033075,99.999616,0.033080,99.999616,0.033080,99.999616,0.033077,99.999616,0.033080,99.999616,0.033081
6500,6.031707,99.999680,0.033136,99.999680,0.033131,99.999680,0.033132,99.999680,0.033133,99.999680,0.033127,99.999680,0.033132,99.999680,0.033132,99.999680,0.033129,99.999680,0.033132,99.999680,0.033134
6600,5.033105,99.999732,0.033186,99.999732,0.033181,99.999732,0.033182,99.999732,0.033183,99.999732,0.033176,99.999732,0.033182,99.999732,0.033182,99.999732,0.033178,99.999732,0.033182,99.999732,0.033184
6700,4.199642,99.999777,0.033232,99.999777,0.033227,99.999777,0.033229,99.999777,0.033229,99.999777,0.033222,99.999777,0.033228,99.999777,0.033228,99.999777,0.033225,99.999777,0.033229,99.999777,0.033230
6800,3.504105,99.999813,0.033276,99.999813,0.033271,99.999813,0.033273,99.999813,0.033273,99.999813,0.033266,99.999813,0.033272,99.999813,0.033272,99.999813,0.033268,99.999813,0.033273,99.999813,0.033274
6900,2.923730,99.999844,0.033317,99.999844,0.033312,99.999844,0.033313,99.999844,0.033314,99.999844,0.033306,99.999844,0.033313,99.999844,0.033313,99.999844,0.033309,99.999844,0.033313,99.999844,0.033315
7000,2.439488,99.999870,0.033356,99.999870,0.033350,99.999870,0.033351,99.999870,0.033352,99.999870,0.033344,99.999870,0.033350,99.999870,0.033351,99.999870,0.033346,99.999870,0.033351,99.999870,0.033353
7100,2.035477,99.999891,0.033391,99.999891,0.033384,99.999891,0.033386,99.999891,0.033387,99.999891,0.033378,99.999891,0.033385,99.999891,0.033386,99.999891,0.033381,99.999891,0.033386,99.999891,0.033388
7200,1.698416,99.999909,0.033423,99.999909,0.033417,99.999909,0.033418,99.999909,0.033419,99.999909,0.033410,99.999909,0.033417,99.999909,0.033418,99.999909,0.033413,99.999909,0.033418,99.999909,0.033420
7300,1.417216,99.999924,0.033453,99.999924,0.033446,99.999924,0.033448,99.999924,0.033448,99.999924,0.033439,99.999924,0.033447,99.999924,0.033447,99.999924,0.033442,99.999924,0.033448,99.999924,0.033450
7400,1.182619,99.999937,0.033480,99.999937,0.033472,99.999937,0.033474,99.999937,0.033475,99.999937,0.033465,99.999937,0.033473,99.999937,0.033473,99.999937,0.033468,99.999937,0.033474,99.999937,0.033476
7500,0.986901,99.999947,0.033504,99.999947,0.033496,99.999947,0.033498,99.999947,0.033499,99.999947,0.033488,99.999947,0.033497,99.999947,0.033497,99.999947,0.033492,99.999947,0.033498,99.999947,0.033500
7600,0.823615,99.999956,0.033525,99.999956,0.033517,99.999956,0.033519,99.999956,0.033520,99.999956,0.033508,99.999956,0.033518,99.999956,0.033518,99.999956,0.033512,99.999956,0.033519,99.999956,0.033521
7700,0.687382,99.999963,0.033544,99.999963,0.033535,99.999963,0.033538,99.999963,0.033539,99.999963,0.033526,99.999963,0.033537,99.999963,0.033537,99.999963,0.033531,99.999963,0.033538,99.999963,0.033540
7800,0.573716,99.999969,0.033561,99.999969,0.033551,99.999969,0.033554,99.999969,0.033555,99.999969,0.033542,99.999969,0.033553,99.999969,0.033553,99.999969,0.033546,99.999969,0.033554,99.999969,0.033556
7900,0.478875,99.999974,0.033575,99.999974,0.033565,99.999974,0.033568,99.999974,0.033569,99.999974,0.033555,99.999974,0.033566,99.999974,0.033567,99.999974,0.033560,99.999974,0.033568,99.999974,0.033570
8000,0.399737,99.999979,0.033587,99.999979,0.033577,99.999979,0.033580,99.999979,0.033581,99.999979,0.033566,99.999979,0.033578,99.999979,0.033578,99.999979,0.033571,99.999979,0.033580,99.999979,0.033582
8100,0.333698,99.999982,0.033597,99.999982,0.033586,99.999982,0.033589,99.999982,0.033590,99.999982,0.033575,99.999982,0.033587,99.999982,0.033587,99.999982,0.033580,99.999982,0.033589,99.999982,0.033592
8200,0.278588,99.999985,0.033605,99.999985,0.033593,99.999985,0.033597,99.999985,0.033598,99.999985,0.033581,99.999985,0.033595,99.999985,0.033595,99.999985,0.033587,99.999985,0.033597,99.999985,0.033599
8300,0.232593,99.999988,0.033611,99.999988,0.033599,99.999988,0.033603,99.999988,0.033603,99.999988,0.033586,99.999988,0.033600,99.999988,0.033600,99.999988,0.033592,99.999988,0.033603,99.999988,0.033605
8400,0.194205,99.999990,0.033615,99.999990,0.033602,99.999990,0.033607,99.999990,0.033607,99.999990,0.033589,99.999990,0.033604,99.999990,0.033604,99.999990,0.033595,99.999990,0.033607,99.999990,0.033609
8500,0.162163,99.999991,0.033618,99.999991,0.033605,99.999991,0.033609,99.999991,0.033610,99.999991,0.033591,99.999991,0.033606,99.999991,0.033606,99.999991,0.033597,99.999991,0.033609,99.999991,0.033611
8600,0.135417,99.999993,0.033619,99.999993,0.033605,99.999993,0.033610,99.999993,0.033611,99.999993,0.033590,99.999993,0.033607,99.999993,0.033607,99.999993,0.033597,99.999993,0.033610,99.999993,0.033612
8700,0.113088,99.999994,0.033619,99.999994,0.033604,99.999994,0.033609,99.999994,0.033610,99.999994,0.033589,99.999994,0.033606,99.999994,0.033606,99.999994,0.033596,99.999994,0.033609,99.999994,0.033612
8800,0.094448,99.999995,0.033618,99.999995,0.033602,99.999995,0.033608,99.999995,0.033609,99.999995,0.033586,99.999995,0.033604,99.999995,0.033604,99.999995,0.033594,99.999995,0.033608,99.999995,0.033610
8900,0.078884,99.999996,0.033616,99.999996,0.033599,99.999996,0.033605,99.999996,0.033606,99.999996,0.033582,99.999996,0.033601,99.999996,0.033601,99.999996,0.033590,99.999996,0.033605,99.999996,0.033608
9000,0.065889,99.999996,0.033613,99.999996,0.033595,99.999996,0.033601,99.999996,0.033602,99.999996,0.033577,99.999996,0.033597,99.999996,0.033597,99.999996,0.033585,99.999996,0.033601,99.999996,0.033604
9100,0.055038,99.999997,0.033609,99.999997,0.033590,99.999997,0.033597,99.999997,0.033598,99.999997,0.033571,99.999997,0.033592,99.999997,0.033593,99.999997,0.033580,99.999997,0.033597,99.999997,0.033600
9200,0.045977,99.999998,0.033604,99.999998,0.033585,99.999998,0.033591,99.999998,0.033592,99.999998,0.033564,99.999998,0.033587,99.999998,0.033587,99.999998,0.033574,99.999998,0.033591,99.999998,0.033594
9300,0.038409,99.999998,0.033599,99.999998,0.033579,99.999998,0.033585,99.999998,0.033586,99.999998,0.033557,99.999998,0.033581,99.999998,0.033581,99.999998,0.033567,99.999998,0.033585,99.999998,0.033589
9400,0.032089,99.999998,0.033594,99.999998,0.033572,99.999998,0.033579,99.999998,0.033580,99.999998,0.033549,99.999998,0.033574,99.999998,0.033574,99.999998,0.033559,99.999998,0.033579,99.999998,0.033582
9500,0.026810,99.999999,0.033588,99.999999,0.033564,99.999999,0.033572,99.999999,0.033573,99.999999,0.033540,99.999999,0.033567,99.999999,0.033567,99.999999,0.033551,99.999999,0.033572,99.999999,0.033576
9600,0.022400,99.999999,0.033581,99.999999,0.033557,99.999999,0.033565,99.999999,0.033566,99.999999,0.033531,99.999999,0.033559,99.999999,0.033560,99.999999,0.033543,99.999999,0.033565,99.999999,0.033569
9700,0.018717,99.999999,0.033575,99.999999,0.033549,99.999999,0.033558,99.999999,0.033559,99.999999,0.033522,99.999999,0.033552,99.999999,0.033552,99.999999,0.033534,99.999999,0.033558,99.999999,0.033562
9800,0.015640,99.999999,0.033568,99.999999,0.033541,99.999999,0.033550,99.999999,0.033551,99.999999,0.033512,99.999999,0.033544,99.999999,0.033544,99.999999,0.033526,99.999999,0.033550,99.999999,0.033554
9900,0.013069,99.999999,0.033562,99.999999,0.033533,99.999999,0.033542,99.999999,0.033543,99.999999,0.033502,99.999999,0.033536,99.999999,0.033536,99.999999,0.033517,99.999999,0.033542,99.999999,0.033547
10000,0.010921,99.999999,0.033555,99.999999,0.033524,99.999999,0.033535,99.999999,0.033536,99.999999,0.033492,99.999999,0.033528,99.999999,0.033528,99.999999,0.033507,99.999999,0.033535,99.999999,0.033540
10100,0.009127,100.000000,0.033549,100.000000,0.033516,100.000000,0.033527,100.000000,0.033528,100.000000,0.033482,100.000000,0.033520,100.000000,0.033520,100.000000,0.033498,100.000000,0.033527,100.000000,0.033532
10200,0.007628,100.000000,0.033542,100.000000,0.033508,100.000000,0.033520,100.000000,0.033521,100.000000,0.033472,100.000000,0.033512,100.000000,0.033512,100.000000,0.033489,100.000000,0.033520,100.000000,0.033525
10300,0.006375,100.000000,0.033536,100.000000,0.033500,100.000000,0.033512,100.000000,0.033513,100.000000,0.033462,100.000000,0.033504,100.000000,0.033505,100.000000,0.033480,100.000000,0.033512,100.000000,0.033518
10400,0.005328,100.000000,0.033531,100.000000,0.033492,100.000000,0.033505,100.000000,0.033506,100.000000,0.033451,100.000000,0.033496,100.000000,0.033497,100.000000,0.033470,100.000000,0.033505,100.000000,0.033511
10500,0.004453,100.000000,0.033525,100.000000,0.033484,100.000000,0.033498,100.000000,0.033499,100.000000,0.033441,100.000000,0.033489,100.000000,0.033490,100.000000,0.033461,100.000000,0.033498,100.000000,0.033504
10600,0.003722,100.000000,0.033520,100.000000,0.033476,100.000000,0.033491,100.000000,0.033492,100.000000,0.033431,100.000000,0.033481,100.000000,0.033482,100.000000,0.033452,100.000000,0.033491,100.000000,0.033498
10700,0.003111,100.000000,0.033515,100.000000,0.033469,100.000000,0.033485,100.000000,0.033485,100.000000,0.033420,100.000000,0.033474,100.000000,0.033476,100.000000,0.033444,100.000000,0.033485,100.000000,0.033492
10800,0.002600,100.000000,0.033511,100.000000,0.033462,100.000000,0.033479,100.000000,0.033479,100.000000,0.033410,100.000000,0.033468,100.000000,0.033469,100.000000,0.033435,100.000000,0.033479,100.000000,0.033486
10900,0.002174,100.000000,0.033507,100.000000,0.033454,100.000000,0.033473,100.000000,0.033473,100.000000,0.033400,100.000000,0.033461,100.000000,0.033462,100.000000,0.033426,100.000000,0.033473,100.000000,0.033481
11000,0.001817,100.000000,0.033503,100.000000,0.033448,100.000000,0.033467,100.000000,0.033467,100.000000,0.033390,100.000000,0.033455,100.000000,0.033456,100.000000,0.033418,100.000000,0.033467,100.000000,0.033476
11100,0.001519,100.000000,0.033500,100.000000,0.033441,100.000000,0.033462,100.000000,0.033462,100.000000,0.033380,100.000000,0.033449,100.000000,0.033450,100.000000,0.033409,100.000000,0.033462,100.000000,0.033471
11200,0.001270,100.000000,0.033498,100.000000,0.033435,100.000000,0.033457,100.000000,0.033457,100.000000,0.033369,100.000000,0.033443,100.000000,0.033445,100.000000,0.033401,100.000000,0.033457,100.000000,0.033467
11300,0.001061,100.000000,0.033495,100.000000,0.033428,100.000000,0.033452,100.000000,0.033452,100.000000,0.033359,100.000000,0.033438,100.000000,0.033440,100.000000,0.033393,100.000000,0.033452,100.000000,0.033463
11334,0.000999,100.000000,0.033495,100.000000,0.033426,100.000000,0.033450,100.000000,0.033450,100.000000,0.033356,100.000000,0.033436,100.000000,0.033438,100.000000,0.033390,100.000000,0.033450,100.000000,0.033462
