step,l2,n673_ind,n673_alloc,n3709_ind,n3709_alloc,n121_ind,n121_alloc,n535_ind,n535_alloc,n1087_ind,n1087_alloc,n1225_ind,n1225_alloc,n1639_ind,n1639_alloc,n1777_ind,n1777_alloc,n2329_ind,n2329_alloc,n2605_ind,n2605_alloc
1600,1303.927577,98.595234,0.028361,98.595232,0.028361,98.595242,0.028361,98.595240,0.028361,98.595242,0.028361,98.595231,0.028361,98.595241,0.028361,98.595232,0.028361,98.595242,0.028361,98.595229,0.028361
1700,1354.002320,98.803146,0.027594,98.803146,0.027594,98.803154,0.027594,98.803152,0.027594,98.803154,0.027594,98.803144,0.027594,98.803152,0.027594,98.803146,0.027594,98.803154,0.027594,98.803143,0.027594
1800,1390.874933,98.976923,0.027044,98.976922,0.027044,98.976929,0.027044,98.976927,0.027044,98.976929,0.027044,98.976921,0.027044,98.976928,0.027044,98.976923,0.027044,98.976929,0.027044,98.976920,0.027044
1900,1409.172269,99.123466,0.026687,99.123466,0.026687,99.123471,0.026687,99.123469,0.026687,99.123472,0.026687,99.123465,0.026687,99.123470,0.026687,99.123467,0.026687,99.123471,0.026687,99.123464,0.026687
2000,1405.712190,99.247979,0.026494,99.247980,0.026494,99.247984,0.026494,99.247982,0.026494,99.247985,0.026494,99.247979,0.026494,99.247983,0.026494,99.247980,0.026494,99.247984,0.026494,99.247978,0.026494
2100,1379.613405,99.354413,0.026438,99.354414,0.026438,99.354417,0.026438,99.354416,0.026438,99.354418,0.026438,99.354413,0.026438,99.354416,0.026438,99.354415,0.026438,99.354417,0.026438,99.354412,0.026438
2200,1332.068604,99.445801,0.026492,99.445802,0.026491,99.445804,0.026491,99.445803,0.026491,99.445805,0.026491,99.445801,0.026492,99.445803,0.026491,99.445803,0.026491,99.445804,0.026491,99.445800,0.026492
2300,1265.916516,99.524508,0.026629,99.524509,0.026629,99.524511,0.026629,99.524509,0.026629,99.524512,0.026629,99.524508,0.026629,99.524510,0.026629,99.524509,0.026629,99.524511,0.026629,99.524507,0.026629
2400,1185.104606,99.592412,0.026829,99.592413,0.026829,99.592415,0.026828,99.592414,0.026829,99.592416,0.026828,99.592412,0.026829,99.592414,0.026829,99.592414,0.026829,99.592415,0.026828,99.592412,0.026829
2500,1094.116121,99.651038,0.027072,99.651039,0.027072,99.651041,0.027072,99.651040,0.027072,99.651042,0.027072,99.651039,0.027072,99.651040,0.027072,99.651040,0.027072,99.651041,0.027072,99.651038,0.027072
2600,997.436593,99.701646,0.027345,99.701647,0.027345,99.701649,0.027345,99.701648,0.027345,99.701650,0.027345,99.701647,0.027345,99.701648,0.027345,99.701648,0.027345,99.701649,0.027345,99.701646,0.027345
2700,899.128159,99.745298,0.027634,99.745299,0.027634,99.745300,0.027634,99.745299,0.027634,99.745301,0.027634,99.745299,0.027634,99.745300,0.027634,99.745300,0.027634,99.745300,0.027634,99.745298,0.027634
2800,802.553984,99.782902,0.027931,99.782904,0.027931,99.782904,0.027931,99.782903,0.027931,99.782905,0.027931,99.782903,0.027931,99.782904,0.027931,99.782904,0.027931,99.782904,0.027931,99.782903,0.027931
2900,710.258644,99.815245,0.028228,99.815246,0.028228,99.815247,0.028228,99.815246,0.028228,99.815248,0.028228,99.815246,0.028228,99.815246,0.028228,99.815247,0.028228,99.815247,0.028228,99.815245,0.028228
3000,623.978612,99.843012,0.028520,99.843013,0.028520,99.843014,0.028519,99.843013,0.028520,99.843015,0.028519,99.843013,0.028520,99.843013,0.028520,99.843014,0.028519,99.843014,0.028519,99.843012,0.028520
3100,544.739944,99.866805,0.028802,99.866806,0.028802,99.866806,0.028802,99.866806,0.028802,99.866807,0.028802,99.866806,0.028802,99.866806,0.028802,99.866807,0.028802,99.866806,0.028802,99.866805,0.028802
3200,472.998804,99.887153,0.029073,99.887154,0.029073,99.887154,0.029073,99.887154,0.029073,99.887155,0.029072,99.887153,0.029073,99.887154,0.029073,99.887154,0.029073,99.887154,0.029073,99.887153,0.029073
3300,408.789390,99.904521,0.029330,99.904521,0.029330,99.904522,0.029330,99.904521,0.029330,99.904523,0.029330,99.904521,0.029330,99.904521,0.029330,99.904522,0.029330,99.904522,0.029330,99.904521,0.029330
3400,351.856887,99.919317,0.029574,99.919317,0.029574,99.919318,0.029574,99.919317,0.029574,99.919318,0.029573,99.919317,0.029574,99.919317,0.029574,99.919318,0.029574,99.919318,0.029574,99.919317,0.029574
3500,301.765028,99.931899,0.029803,99.931900,0.029803,99.931900,0.029803,99.931900,0.029803,99.931901,0.029803,99.931900,0.029803,99.931900,0.029803,99.931900,0.029803,99.931900,0.029803,99.931899,0.029803
3600,257.976571,99.942581,0.030019,99.942582,0.030019,99.942582,0.030018,99.942581,0.030019,99.942583,0.030018,99.942581,0.030019,99.942582,0.030019,99.942582,0.030018,99.942582,0.030018,99.942581,0.030019
3700,219.909868,99.951635,0.030221,99.951636,0.030221,99.951636,0.030221,99.951635,0.030221,99.951636,0.030220,99.951635,0.030221,99.951636,0.030221,99.951636,0.030220,99.951636,0.030221,99.951635,0.030221
3800,186.976595,99.959298,0.030410,99.959298,0.030410,99.959299,0.030410,99.959298,0.030410,99.959299,0.030409,99.959298,0.030410,99.959298,0.030410,99.959299,0.030410,99.959299,0.030410,99.959298,0.030410
3900,158.605753,99.965775,0.030588,99.965775,0.030588,99.965775,0.030588,99.965775,0.030588,99.965776,0.030587,99.965775,0.030588,99.965775,0.030588,99.965776,0.030587,99.965775,0.030588,99.965775,0.030588
4000,134.258160,99.971242,0.030755,99.971243,0.030755,99.971243,0.030755,99.971242,0.030755,99.971243,0.030754,99.971243,0.030755,99.971243,0.030755,99.971243,0.030754,99.971243,0.030755,99.971242,0.030755
4100,113.434572,99.975852,0.030912,99.975853,0.030911,99.975853,0.030911,99.975853,0.030912,99.975853,0.030911,99.975853,0.030912,99.975853,0.030912,99.975853,0.030911,99.975853,0.030911,99.975853,0.030912
4200,95.679575,99.979736,0.031060,99.979736,0.031059,99.979736,0.031059,99.979736,0.031060,99.979737,0.031059,99.979736,0.031059,99.979736,0.031059,99.979737,0.031059,99.979736,0.031059,99.979736,0.031060
4300,80.582700,99.983004,0.031200,99.983004,0.031199,99.983004,0.031199,99.983004,0.031199,99.983005,0.031198,99.983004,0.031199,99.983004,0.031199,99.983005,0.031199,99.983004,0.031199,99.983004,0.031199
4400,67.777681,99.985752,0.031332,99.985752,0.031331,99.985752,0.031331,99.985752,0.031331,99.985753,0.031330,99.985752,0.031331,99.985752,0.031331,99.985753,0.031331,99.985752,0.031331,99.985752,0.031332
4500,56.940510,99.988061,0.031458,99.988061,0.031457,99.988061,0.031457,99.988061,0.031457,99.988062,0.031456,99.988061,0.031457,99.988061,0.031457,99.988062,0.031456,99.988061,0.031457,99.988061,0.031457
4600,47.786715,99.990000,0.031577,99.990000,0.031576,99.990000,0.031576,99.990000,0.031576,99.990001,0.031575,99.990000,0.031576,99.990000,0.031576,99.990000,0.031575,99.990000,0.031576,99.990000,0.031577
4700,40.068193,99.991627,0.031691,99.991627,0.031690,99.991627,0.031690,99.991627,0.031690,99.991627,0.031689,99.991627,0.031690,99.991627,0.031690,99.991627,0.031689,99.991627,0.031690,99.991627,0.031691
4800,33.569826,99.992991,0.031800,99.992991,0.031799,99.992991,0.031799,99.992991,0.031799,99.992992,0.031797,99.992991,0.031799,99.992991,0.031799,99.992992,0.031798,99.992991,0.031799,99.992991,0.031799
4900,28.106052,99.994135,0.031904,99.994135,0.031903,99.994135,0.031903,99.994135,0.031903,99.994135,0.031902,99.994135,0.031903,99.994135,0.031903,99.994135,0.031902,99.994135,0.031903,99.994135,0.031904
5000,23.517537,99.995093,0.032004,99.995094,0.032003,99.995094,0.032003,99.995093,0.032003,99.995094,0.032001,99.995093,0.032003,99.995093,0.032003,99.995094,0.032002,99.995094,0.032003,99.995093,0.032004
5100,19.668005,99.995896,0.032100,99.995896,0.032099,99.995896,0.032099,99.995896,0.032099,99.995896,0.032097,99.995896,0.032099,99.995896,0.032099,99.995896,0.032098,99.995896,0.032099,99.995896,0.032100
5200,16.441314,99.996568,0.032193,99.996568,0.032191,99.996568,0.032192,99.996568,0.032192,99.996568,0.032189,99.996568,0.032192,99.996568,0.032192,99.996568,0.032190,99.996568,0.032192,99.996568,0.032192
5300,13.738774,99.997131,0.032282,99.997131,0.032280,99.997131,0.032280,99.997131,0.032281,99.997131,0.032278,99.997131,0.032280,99.997131,0.032280,99.997131,0.032279,99.997131,0.032280,99.997131,0.032281
5400,11.476750,99.997601,0.032368,99.997601,0.032366,99.997601,0.032366,99.997601,0.032366,99.997602,0.032364,99.997601,0.032366,99.997601,0.032366,99.997602,0.032365,99.997601,0.032366,99.997601,0.032367
5500,9.584529,99.997995,0.032450,99.997995,0.032448,99.997995,0.032448,99.997995,0.032449,99.997995,0.032446,99.997995,0.032448,99.997995,0.032448,99.997995,0.032447,99.997995,0.032448,99.997995,0.032449
5600,8.002437,99.998324,0.032530,99.998325,0.032527,99.998324,0.032528,99.998324,0.032528,99.998325,0.032525,99.998325,0.032528,99.998324,0.032528,99.998325,0.032526,99.998324,0.032528,99.998324,0.032529
5700,6.680209,99.998600,0.032606,99.998600,0.032604,99.998600,0.032604,99.998600,0.032604,99.998600,0.032601,99.998600,0.032604,99.998600,0.032604,99.998600,0.032602,99.998600,0.032604,99.998600,0.032605
5800,5.575561,99.998830,0.032680,99.998830,0.032677,99.998830,0.032677,99.998830,0.032678,99.998830,0.032674,99.998830,0.032677,99.998830,0.032677,99.998830,0.032675,99.998830,0.032677,99.998830,0.032678
5900,4.652975,99.999023,0.032750,99.999023,0.032747,99.999023,0.032748,99.999023,0.032748,99.999023,0.032744,99.999023,0.032748,99.999023,0.032748,99.999023,0.032746,99.999023,0.032748,99.999023,0.032749
6000,3.882646,99.999183,0.032818,99.999183,0.032815,99.999183,0.032815,99.999183,0.032816,99.999184,0.032812,99.999183,0.032815,99.999183,0.032815,99.999184,0.032813,99.999183,0.032815,99.999183,0.032817
6100,3.239588,99.999318,0.032883,99.999318,0.032879,99.999318,0.032880,99.999318,0.032881,99.999318,0.032876,99.999318,0.032880,99.999318,0.032880,99.999318,0.032878,99.999318,0.032880,99.999318,0.032881
6200,2.702873,99.999430,0.032945,99.999430,0.032941,99.999430,0.032942,99.999430,0.032942,99.999430,0.032937,99.999430,0.032942,99.999430,0.032942,99.999430,0.032939,99.999430,0.032942,99.999430,0.032943
6300,2.254982,99.999524,0.033004,99.999524,0.033000,99.999524,0.033001,99.999524,0.033001,99.999524,0.032996,99.999524,0.033000,99.999524,0.033000,99.999524,0.032998,99.999524,0.033001,99.999524,0.033002
6400,1.881260,99.999602,0.033060,99.999603,0.033055,99.999602,0.033057,99.999602,0.033057,99.999603,0.033051,99.999602,0.033056,99.999602,0.033056,99.999603,0.033053,99.999602,0.033057,99.999602,0.033058
6500,1.569457,99.999668,0.033113,99.999668,0.033108,99.999668,0.033109,99.999668,0.033110,99.999668,0.033104,99.999668,0.033109,99.999668,0.033109,99.999668,0.033106,99.999668,0.033109,99.999668,0.033111
6600,1.309332,99.999723,0.033163,99.999723,0.033158,99.999723,0.033159,99.999723,0.033160,99.999723,0.033154,99.999723,0.033159,99.999723,0.033159,99.999723,0.033156,99.999723,0.033159,99.999723,0.033161
6700,1.092333,99.999768,0.033210,99.999768,0.033205,99.999768,0.033206,99.999768,0.033207,99.999768,0.033200,99.999768,0.033206,99.999768,0.033206,99.999768,0.033202,99.999768,0.033206,99.999768,0.033208
6800,0.911317,99.999807,0.033254,99.999807,0.033249,99.999807,0.033250,99.999807,0.033251,99.999807,0.033244,99.999807,0.033250,99.999807,0.033250,99.999807,0.033246,99.999807,0.033250,99.999807,0.033252
6900,0.760320,99.999838,0.033295,99.999839,0.033290,99.999838,0.033291,99.999838,0.033292,99.999839,0.033284,99.999839,0.033291,99.999838,0.033291,99.999839,0.033287,99.999838,0.033291,99.999838,0.033293
7000,0.634366,99.999865,0.033334,99.999865,0.033328,99.999865,0.033329,99.999865,0.033330,99.999865,0.033322,99.999865,0.033329,99.999865,0.033329,99.999865,0.033325,99.999865,0.033329,99.999865,0.033331
7100,0.529300,99.999887,0.033369,99.999887,0.033363,99.999887,0.033365,99.999887,0.033365,99.999887,0.033357,99.999887,0.033364,99.999887,0.033364,99.999887,0.033359,99.999887,0.033365,99.999887,0.033366
7200,0.441657,99.999906,0.033401,99.999906,0.033395,99.999906,0.033397,99.999906,0.033397,99.999906,0.033388,99.999906,0.033396,99.999906,0.033396,99.999906,0.033391,99.999906,0.033397,99.999906,0.033398
7300,0.368547,99.999921,0.033431,99.999921,0.033424,99.999921,0.033426,99.999921,0.033427,99.999921,0.033417,99.999921,0.033425,99.999921,0.033425,99.999921,0.033420,99.999921,0.033426,99.999921,0.033428
7400,0.307557,99.999934,0.033458,99.999934,0.033450,99.999934,0.033453,99.999934,0.033453,99.999934,0.033443,99.999934,0.033451,99.999934,0.033452,99.999934,0.033446,99.999934,0.033453,99.999934,0.033454
7500,0.256677,99.999945,0.033482,99.999945,0.033474,99.999945,0.033476,99.999945,0.033477,99.999945,0.033466,99.999945,0.033475,99.999945,0.033475,99.999945,0.033470,99.999945,0.033476,99.999945,0.033478
7600,0.214227,99.999954,0.033503,99.999954,0.033495,99.999954,0.033498,99.999954,0.033498,99.999954,0.033487,99.999954,0.033496,99.999954,0.033496,99.999954,0.033491,99.999954,0.033498,99.999954,0.033500
7700,0.178811,99.999962,0.033522,99.999962,0.033514,99.999962,0.033516,99.999962,0.033517,99.999962,0.033505,99.999962,0.033515,99.999962,0.033515,99.999962,0.033509,99.999962,0.033516,99.999962,0.033518
7800,0.149260,99.999968,0.033539,99.999968,0.033529,99.999968,0.033532,99.999968,0.033533,99.999968,0.033520,99.999968,0.033531,99.999968,0.033531,99.999968,0.033524,99.999968,0.033532,99.999968,0.033534
7900,0.124601,99.999973,0.033553,99.999973,0.033543,99.999973,0.033546,99.999973,0.033547,99.999973,0.033533,99.999973,0.033544,99.999973,0.033544,99.999973,0.033538,99.999973,0.033546,99.999973,0.033548
8000,0.104024,99.999978,0.033564,99.999978,0.033554,99.999978,0.033557,99.999978,0.033558,99.999978,0.033544,99.999978,0.033556,99.999978,0.033556,99.999978,0.033549,99.999978,0.033557,99.999978,0.033560
8100,0.086852,99.999981,0.033574,99.999981,0.033563,99.999981,0.033567,99.999981,0.033568,99.999981,0.033552,99.999981,0.033565,99.999981,0.033565,99.999981,0.033557,99.999981,0.033567,99.999981,0.033569
8200,0.072519,99.999984,0.033582,99.999984,0.033571,99.999984,0.033574,99.999984,0.033575,99.999984,0.033559,99.999984,0.033572,99.999984,0.033572,99.999984,0.033564,99.999984,0.033574,99.999984,0.033576
8300,0.060557,99.999987,0.033588,99.999987,0.033576,99.999987,0.033580,99.999987,0.033580,99.999987,0.033563,99.999987,0.033577,99.999987,0.033577,99.999987,0.033569,99.999987,0.033580,99.999987,0.033582
8400,0.050571,99.999989,0.033592,99.999989,0.033579,99.999989,0.033583,99.999989,0.033584,99.999989,0.033566,99.999989,0.033581,99.999989,0.033581,99.999989,0.033572,99.999989,0.033583,99.999989,0.033586
8500,0.042235,99.999991,0.033594,99.999991,0.033581,99.999991,0.033585,99.999991,0.033586,99.999991,0.033567,99.999991,0.033582,99.999991,0.033583,99.999991,0.033574,99.999991,0.033585,99.999991,0.033588
8600,0.035276,99.999992,0.033595,99.999992,0.033581,99.999992,0.033586,99.999992,0.033587,99.999992,0.033567,99.999992,0.033583,99.999992,0.033583,99.999992,0.033573,99.999992,0.033586,99.999992,0.033588
8700,0.029465,99.999994,0.033595,99.999994,0.033580,99.999994,0.033585,99.999994,0.033586,99.999994,0.033565,99.999994,0.033582,99.999994,0.033582,99.999994,0.033572,99.999994,0.033585,99.999994,0.033588
8800,0.024613,99.999995,0.033593,99.999995,0.033578,99.999995,0.033583,99.999995,0.033584,99.999995,0.033562,99.999995,0.033580,99.999995,0.033580,99.999995,0.033569,99.999995,0.033583,99.999995,0.033586
8900,0.020562,99.999996,0.033591,99.999996,0.033574,99.999996,0.033580,99.999996,0.033581,99.999996,0.033557,99.999996,0.033576,99.999996,0.033576,99.999996,0.033565,99.999996,0.033580,99.999996,0.033583
9000,0.017179,99.999996,0.033587,99.999996,0.033570,99.999996,0.033576,99.999996,0.033577,99.999996,0.033552,99.999996,0.033572,99.999996,0.033572,99.999996,0.033560,99.999996,0.033576,99.999996,0.033579
9100,0.014353,99.999997,0.033583,99.999997,0.033565,99.999997,0.033571,99.999997,0.033572,99.999997,0.033546,99.999997,0.033567,99.999997,0.033567,99.999997,0.033554,99.999997,0.033571,99.999997,0.033574
9200,0.011993,99.999997,0.033578,99.999997,0.033559,99.999997,0.033565,99.999997,0.033566,99.999997,0.033538,99.999997,0.033561,99.999997,0.033561,99.999997,0.033548,99.999997,0.033565,99.999997,0.033568
9300,0.010021,99.999998,0.033572,99.999998,0.033552,99.999998,0.033559,99.999998,0.033560,99.999998,0.033531,99.999998,0.033554,99.999998,0.033554,99.999998,0.033541,99.999998,0.033559,99.999998,0.033562
9400,0.008374,99.999998,0.033566,99.999998,0.033545,99.999998,0.033552,99.999998,0.033553,99.999998,0.033522,99.999998,0.033547,99.999998,0.033547,99.999998,0.033533,99.999998,0.033552,99.999998,0.033555
9500,0.006998,99.999999,0.033560,99.999999,0.033537,99.999999,0.033545,99.999999,0.033546,99.999999,0.033513,99.999999,0.033539,99.999999,0.033540,99.999999,0.033524,99.999999,0.033545,99.999999,0.033548
9600,0.005849,99.999999,0.033553,99.999999,0.033529,99.999999,0.033537,99.999999,0.033538,99.999999,0.033504,99.999999,0.033532,99.999999,0.033532,99.999999,0.033516,99.999999,0.033537,99.999999,0.033541
9700,0.004888,99.999999,0.033546,99.999999,0.033521,99.999999,0.033529,99.999999,0.033530,99.999999,0.033494,99.999999,0.033523,99.999999,0.033524,99.999999,0.033506,99.999999,0.033529,99.999999,0.033533
9800,0.004086,99.999999,0.033539,99.999999,0.033512,99.999999,0.033521,99.999999,0.033522,99.999999,0.033484,99.999999,0.033515,99.999999,0.033516,99.999999,0.033497,99.999999,0.033521,99.999999,0.033526
9900,0.003415,99.999999,0.033532,99.999999,0.033504,99.999999,0.033513,99.999999,0.033514,99.999999,0.033474,99.999999,0.033507,99.999999,0.033507,99.999999,0.033488,99.999999,0.033513,99.999999,0.033518
10000,0.002855,99.999999,0.033525,99.999999,0.033495,99.999999,0.033505,99.999999,0.033506,99.999999,0.033463,99.999999,0.033498,99.999999,0.033499,99.999999,0.033478,99.999999,0.033505,99.999999,0.033510
10100,0.002386,99.999999,0.033519,99.999999,0.033486,99.999999,0.033497,99.999999,0.033498,99.999999,0.033453,99.999999,0.033490,99.999999,0.033491,99.999999,0.033469,99.999999,0.033497,99.999999,0.033502
10200,0.001995,100.000000,0.033512,100.000000,0.033478,100.000000,0.033489,100.000000,0.033490,100.000000,0.033442,100.000000,0.033482,100.000000,0.033482,100.000000,0.033459,100.000000,0.033489,100.000000,0.033495
10300,0.001668,100.000000,0.033505,100.000000,0.033469,100.000000,0.033482,100.000000,0.033483,100.000000,0.033432,100.000000,0.033473,100.000000,0.033474,100.000000,0.033450,100.000000,0.033482,100.000000,0.033487
10400,0.001394,100.000000,0.033499,100.000000,0.033461,100.000000,0.033474,100.000000,0.033475,100.000000,0.033421,100.000000,0.033465,100.000000,0.033466,100.000000,0.033440,100.000000,0.033474,100.000000,0.033480
10500,0.001166,100.000000,0.033494,100.000000,0.033453,100.000000,0.033467,100.000000,0.033468,100.000000,0.033410,100.000000,0.033458,100.000000,0.033459,100.000000,0.033431,100.000000,0.033467,100.000000,0.033473
10586,0.000999,100.000000,0.033489,100.000000,0.033446,100.000000,0.033461,100.000000,0.033461,100.000000,0.033401,100.000000,0.033451,100.000000,0.033452,100.000000,0.033423,100.000000,0.033461,100.000000,0.033467
