step,l2,n52_ind,n52_alloc,n24_ind,n24_alloc,n23_ind,n23_alloc,n5_ind,n5_alloc,n34_ind,n34_alloc,n46_ind,n46_alloc,n29_ind,n29_alloc,n45_ind,n45_alloc,n44_ind,n44_alloc,n40_ind,n40_alloc
28,37.051669,99.163261,1.610879,99.772907,0.422039,99.994142,0.011798,99.451507,0.755471,99.226348,1.063157,98.154950,2.479024,99.467329,0.677933,99.101046,1.135974,99.263409,0.902388,98.632774,1.612502
29,33.577219,99.241580,1.610970,99.794663,0.421008,99.995220,0.010624,99.494111,0.769863,99.300408,1.061014,98.338767,2.469568,99.514071,0.682942,99.183054,1.139061,99.330128,0.905772,98.749260,1.628784
30,30.332471,99.312751,1.615268,99.814381,0.421106,99.996104,0.009589,99.534141,0.785480,99.367704,1.061348,98.508139,2.459690,99.557190,0.689183,99.257812,1.145092,99.391168,0.911217,98.856958,1.648267
31,27.323737,99.377540,1.623093,99.832293,0.422124,99.996828,0.008668,99.571736,0.802100,99.428929,1.063720,98.663370,2.449472,99.596983,0.696424,99.326085,1.153599,99.447082,0.918379,98.956607,1.670386
32,24.551804,99.436589,1.633798,99.848587,0.423865,99.997422,0.007842,99.607012,0.819490,99.484665,1.067715,98.804916,2.439011,99.633703,0.704429,99.388508,1.164137,99.498333,0.926923,99.048823,1.694575
33,22.012694,99.490438,1.646790,99.863420,0.426154,99.997909,0.007098,99.640062,0.837409,99.535410,1.072953,98.933381,2.428435,99.667564,0.712975,99.445616,1.176293,99.545316,0.936535,99.134125,1.720283
34,19.698598,99.539553,1.661533,99.876927,0.428834,99.998307,0.006423,99.670971,0.855628,99.581596,1.079097,99.049483,2.417892,99.698758,0.721851,99.497868,1.189693,99.588371,0.946930,99.212963,1.747001
35,17.598839,99.584339,1.677556,99.889222,0.431769,99.998633,0.005809,99.699814,0.873930,99.623604,1.085854,99.154025,2.407538,99.727454,0.730871,99.545660,1.204004,99.627799,0.957853,99.285734,1.774265
36,15.700779,99.625152,1.694447,99.900407,0.434842,99.998898,0.005249,99.726664,0.892120,99.661777,1.092976,99.247863,2.397515,99.753809,0.739869,99.589347,1.218937,99.663868,0.969083,99.352798,1.801666
37,13.990597,99.662315,1.711856,99.910572,0.437956,99.999114,0.004739,99.751594,0.910025,99.696422,1.100257,99.331872,2.387948,99.777969,0.748706,99.629244,1.234240,99.696824,0.980431,99.414491,1.828850
38,12.453938,99.696118,1.729488,99.919799,0.441030,99.999290,0.004272,99.774678,0.927498,99.727824,1.107528,99.406920,2.378926,99.800071,0.757264,99.665640,1.249702,99.726891,0.991737,99.471129,1.855520
39,11.076411,99.726829,1.747100,99.928161,0.444002,99.999432,0.003846,99.795993,0.944413,99.756246,1.114656,99.473846,2.370509,99.820249,0.765448,99.698799,1.265145,99.754280,1.002870,99.523018,1.881432
40,9.843963,99.754694,1.764491,99.935729,0.446821,99.999546,0.003458,99.815619,0.960674,99.781932,1.121539,99.533445,2.362725,99.838630,0.773185,99.728969,1.280422,99.779190,1.013726,99.570453,1.906394
41,8.743136,99.779942,1.781506,99.942566,0.449452,99.999639,0.003104,99.833640,0.976203,99.805111,1.128101,99.586461,2.355573,99.855337,0.780422,99.756380,1.295417,99.801805,1.024221,99.613720,1.930259
