origin,destination,weight,unsigned_weight
122,1085,0.505836228,0.505836228
122,6676,-0.622937471,0.0
122,3228,0.583254827,0.583254827
123,5679,0.546516386,0.546516386
123,6802,-0.588852825,0.0
123,4328,-0.596478831,0.0
123,2061,0.55357242,0.55357242
124,4844,0.573424617,0.573424617
124,8583,-0.525789612,0.0
124,589,0.686215468,0.686215468
124,1574,0.543482959,0.543482959
125,96,0.852214286,0.852214286
125,5687,0.760931265,0.760931265
125,2322,-0.637699248,0.0
126,5865,0.579895943,0.579895943
126,6418,0.681806515,0.681806515
126,5593,0.553194159,0.553194159
126,4915,-0.545203872,0.0
126,996,-0.820549151,0.0
126,2722,-0.798521452,0.0
126,2266,0.689141656,0.689141656
127,5313,0.725054156,0.725054156
127,6487,0.713416684,0.713416684
127,3397,-0.55796531,0.0
127,5412,-0.520033227,0.0
127,6103,-0.647906389,0.0
127,1092,0.682475655,0.682475655
128,5039,0.504286307,0.504286307
128,5130,-0.58571895,0.0
129,5122,-0.791574403,0.0
129,8791,0.588418025,0.588418025
129,99,-0.539826435,0.0
129,4171,-0.659307889,0.0
129,678,0.561709669,0.561709669
129,3784,0.613635106,0.613635106
130,492,0.52077676,0.52077676
130,2563,-0.623224935,0.0
130,6016,0.608246913,0.608246913
130,313,0.560870437,0.560870437
131,8004,0.609099863,0.609099863
131,2420,0.525030243,0.525030243
131,3556,0.533181789,0.533181789
131,4610,0.598245553,0.598245553
132,7367,-0.521037154,0.0
133,8770,0.564673335,0.564673335
133,5676,0.564367567,0.564367567
133,2302,0.569394807,0.569394807
133,5983,0.594958203,0.594958203
134,5597,-0.545398356,0.0
136,7600,-0.52463957,0.0
136,5880,0.520478545,0.520478545
136,225,-0.674989796,0.0
136,1609,-0.757264795,0.0
136,4534,-0.586449618,0.0
137,5055,-0.56256543,0.0
137,5104,0.699037225,0.699037225
138,1,0.627919858,0.627919858
138,6281,-0.589270908,0.0
138,8766,0.518077193,0.518077193
138,5662,0.639222938,0.639222938
138,6698,0.56674102,0.56674102
138,7320,0.53743639,0.53743639
139,4761,0.711014631,0.711014631
139,1865,-0.564816462,0.0
139,8284,0.563844892,0.563844892
139,2027,-0.577226534,0.0
140,6144,-0.608384732,0.0
140,2557,-0.795081074,0.0
140,5675,-0.767955765,0.0
140,1615,0.570678687,0.570678687
141,278,-0.567175572,0.0
141,8560,0.579686452,0.579686452
141,7124,0.707764959,0.707764959
141,1201,-0.582675495,0.0
141,380,-0.500505715,0.0
142,1,0.562542283,0.562542283
142,6902,-0.81103013,0.0
142,1038,0.675321237,0.675321237
142,7331,0.630131479,0.630131479
143,2901,0.639933322,0.639933322
144,4033,0.524076352,0.524076352
144,5025,-0.632524718,0.0
144,5373,-0.634020884,0.0
145,6425,0.50593954,0.50593954
145,837,0.629464743,0.629464743
145,838,-0.858962924,0.0
145,1805,0.540785847,0.540785847
145,8361,-0.529128169,0.0
145,5050,0.810253936,0.810253936
146,5120,0.519534415,0.519534415
146,5259,-0.720402994,0.0
147,152,0.546490012,0.546490012
147,577,-0.61081113,0.0
148,3606,0.524338881,0.524338881
148,6649,0.830168821,0.830168821
148,6317,0.64136621,0.64136621
148,7905,-0.503605901,0.0
149,5062,-0.55216885,0.0
149,6725,0.65526054,0.65526054
150,1743,0.687748289,0.687748289
150,4160,-0.596365123,0.0
150,3406,0.567689478,0.567689478
150,5711,0.533789845,0.533789845
150,2538,-0.57792833,0.0
150,5932,-0.718823589,0.0
151,2365,0.563391109,0.563391109
151,3539,0.503124881,0.503124881
151,5338,-0.933197062,0.0
151,7726,0.536225827,0.536225827
152,2369,-0.50129455,0.0
152,441,0.581852137,0.581852137
153,8087,0.519411655,0.519411655
153,3850,-0.660803661,0.0
153,8824,-0.703077713,0.0
153,6479,-0.617528377,0.0
154,3520,-0.514699541,0.0
154,7814,0.563282518,0.563282518
155,6212,-0.623562327,0.0
155,7524,0.560785532,0.560785532
155,229,-0.556845878,0.0
155,7480,-0.702224499,0.0
155,3163,-0.616783256,0.0
156,4764,-0.502277637,0.0
156,1468,-0.533852428,0.0
156,4298,-0.50644439,0.0
156,7611,-0.548076406,0.0
156,7129,0.538729759,0.538729759
157,8019,0.595298849,0.595298849
158,7805,0.5997173,0.5997173
158,6427,-0.566210259,0.0
158,5880,0.634461257,0.634461257
158,6645,0.518226175,0.518226175
158,4921,-0.874199685,0.0
159,6730,-0.520577037,0.0
159,7169,-0.579774145,0.0
160,5666,0.528356308,0.528356308
160,2639,-0.505698345,0.0
160,8593,0.542025769,0.542025769
160,337,0.586728573,0.586728573
160,131,0.505769818,0.505769818
161,4164,-0.595283073,0.0
162,6391,0.630294449,0.630294449
163,4286,-0.517584457,0.0
163,1326,-0.903837487,0.0
163,919,0.618542489,0.618542489
164,7867,-0.649973269,0.0
164,4393,-0.552584668,0.0
164,2675,0.53218079,0.53218079
164,4204,-0.56358482,0.0
165,8153,-0.514993473,0.0
166,2693,0.517818742,0.517818742
166,8007,-0.53154533,0.0
166,1672,-0.680228902,0.0
166,5399,-0.754601207,0.0
166,4645,0.537583331,0.537583331
166,7483,-0.541202397,0.0
166,6673,0.520019785,0.520019785
166,2059,0.639064707,0.639064707
166,1095,0.697197503,0.697197503
167,5205,0.503787281,0.503787281
167,4654,0.532001769,0.532001769
169,1657,-0.54438858,0.0
169,2224,0.659489632,0.659489632
169,7965,0.712890706,0.712890706
169,6543,-0.682073707,0.0
169,3508,-0.780898251,0.0
169,1854,-0.6498944,0.0
170,999,-0.56972274,0.0
170,448,-0.520953825,0.0
171,2148,0.503503521,0.503503521
171,2507,0.681368309,0.681368309
171,8666,-0.72113732,0.0
172,3867,0.613500497,0.613500497
174,1104,-0.610486498,0.0
174,106,-0.605716961,0.0
175,5185,-0.505582817,0.0
175,7272,0.671560989,0.671560989
175,8102,0.552864503,0.552864503
175,5013,-0.697771854,0.0
176,2228,-0.528798618,0.0
177,3475,0.586575102,0.586575102
177,97,-0.56935502,0.0
177,5580,-0.56940629,0.0
178,2974,0.656380733,0.656380733
179,555,0.563007696,0.563007696
179,4026,0.670718402,0.670718402
179,387,0.502775905,0.502775905
179,4252,-0.511845086,0.0
181,2779,0.602903758,0.602903758
181,180,0.529401224,0.529401224
181,3992,-0.546923318,0.0
182,4599,-0.618911673,0.0
182,7084,-0.51183572,0.0
183,7973,0.575221083,0.575221083
183,1998,0.547629828,0.547629828
184,5559,0.674789919,0.674789919
184,4891,0.621058917,0.621058917
185,4725,-0.5061369,0.0
185,5775,-0.576095835,0.0
186,5805,0.673885553,0.673885553
186,7337,0.671818454,0.671818454
186,4029,-0.500723582,0.0
187,2177,0.562034567,0.562034567
187,1913,-0.546207681,0.0
188,1833,-0.629147965,0.0
188,5014,-0.602110502,0.0
188,8270,0.502499683,0.502499683
189,6213,-0.537122781,0.0
189,5185,0.770301293,0.770301293
189,5910,0.550677665,0.550677665
189,2809,0.604909829,0.604909829
189,4880,0.643925461,0.643925461
189,6952,-0.698428679,0.0
190,6532,0.547980483,0.547980483
191,7501,0.638686748,0.638686748
191,5570,0.505836228,0.505836228
191,5641,-0.622937471,0.0
191,6747,0.583254827,0.583254827
192,3126,0.546516386,0.546516386
192,7009,-0.588852825,0.0
192,1361,-0.596478831,0.0
192,7236,0.55357242,0.55357242
193,2153,0.573424617,0.573424617
193,7134,-0.525789612,0.0
193,796,0.686215468,0.686215468
193,125,0.543482959,0.543482959
194,579,0.852214286,0.852214286
194,1754,0.760931265,0.760931265
194,5427,-0.637699248,0.0
195,6624,0.579895943,0.579895943
195,2899,0.681806515,0.681806515
195,8146,0.553194159,0.553194159
195,1810,-0.545203872,0.0
195,4515,-0.820549151,0.0
195,3757,-0.798521452,0.0
195,541,0.689141656,0.689141656
196,4140,0.725054156,0.725054156
196,3934,0.713416684,0.713416684
196,1396,-0.55796531,0.0
196,4791,-0.520033227,0.0
196,3964,-0.647906389,0.0
196,8199,0.682475655,0.682475655
197,692,0.504286307,0.504286307
197,6993,-0.58571895,0.0
198,8227,-0.791574403,0.0
198,6790,0.588418025,0.588418025
198,5274,-0.539826435,0.0
198,6310,-0.659307889,0.0
198,6405,0.561709669,0.561709669
198,3577,0.613635106,0.613635106
199,9,0.52077676,0.52077676
199,6910,-0.623224935,0.0
199,151,0.608246913,0.608246913
199,6040,0.560870437,0.560870437
200,6693,0.609099863,0.609099863
200,6629,0.525030243,0.525030243
200,727,0.533181789,0.533181789
200,4817,0.598245553,0.598245553
201,5918,-0.521037154,0.0
202,3181,0.564673335,0.564673335
202,7539,0.564367567,0.564367567
202,2509,0.569394807,0.569394807
202,6466,0.594958203,0.594958203
203,5252,-0.545398356,0.0
205,5047,-0.52463957,0.0
205,8019,0.520478545,0.520478545
205,5400,-0.674989796,0.0
205,5542,-0.757264795,0.0
205,877,-0.586449618,0.0
206,4434,-0.56256543,0.0
206,481,0.699037225,0.699037225
207,4210,0.627919858,0.627919858
207,7040,-0.589270908,0.0
207,3177,0.518077193,0.518077193
207,3109,0.639222938,0.639222938
207,3869,0.56674102,0.56674102
207,2973,0.53743639,0.53743639
208,7452,0.711014631,0.711014631
208,278,-0.564816462,0.0
208,7249,0.563844892,0.563844892
208,1268,-0.577226534,0.0
209,1383,-0.608384732,0.0
209,6076,-0.795081074,0.0
209,5744,-0.767955765,0.0
209,2926,0.570678687,0.570678687
210,3383,-0.567175572,0.0
210,5455,0.579686452,0.579686452
210,6641,0.707764959,0.707764959
210,2098,-0.582675495,0.0
210,7625,-0.500505715,0.0
211,2692,0.562542283,0.562542283
211,1175,-0.81103013,0.0
211,8421,0.675321237,0.675321237
211,638,0.630131479,0.630131479
212,4626,0.639933322,0.639933322
213,7690,0.524076352,0.524076352
213,6198,-0.632524718,0.0
213,5442,-0.634020884,0.0
214,7874,0.50593954,0.50593954
214,6840,0.629464743,0.629464743
214,2563,-0.858962924,0.0
214,4358,0.540785847,0.540785847
214,4152,-0.529128169,0.0
214,1393,0.810253936,0.810253936
215,7673,0.519534415,0.519534415
215,3258,-0.720402994,0.0
216,1877,0.546490012,0.546490012
216,7684,-0.61081113,0.0
217,6711,0.524338881,0.524338881
217,7408,0.830168821,0.830168821
217,3764,0.64136621,0.64136621
217,4800,-0.503605901,0.0
218,8167,-0.55216885,0.0
218,5966,0.65526054,0.65526054
219,6780,0.687748289,0.687748289
219,4367,-0.596365123,0.0
219,2923,0.567689478,0.567689478
219,6056,0.533789845,0.533789845
219,7713,-0.57792833,0.0
219,5587,-0.718823589,0.0
220,2848,0.563391109,0.563391109
220,572,0.503124881,0.503124881
220,6511,-0.933197062,0.0
220,5587,0.536225827,0.536225827
221,8234,-0.50129455,0.0
221,5892,0.581852137,0.581852137
222,428,0.519411655,0.519411655
222,1711,-0.660803661,0.0
222,3925,-0.703077713,0.0
222,7514,-0.617528377,0.0
223,6211,-0.514699541,0.0
223,1673,0.563282518,0.563282518
224,8627,-0.623562327,0.0
224,2763,0.560785532,0.560785532
224,7060,-0.556845878,0.0
224,8653,-0.702224499,0.0
224,1852,-0.616783256,0.0
225,3867,-0.502277637,0.0
225,7333,-0.533852428,0.0
225,4643,-0.50644439,0.0
225,2712,-0.548076406,0.0
225,4852,0.538729759,0.538729759
226,5466,0.595298849,0.595298849
227,2354,0.5997173,0.5997173
227,1528,-0.566210259,0.0
227,7191,0.634461257,0.634461257
227,6990,0.518226175,0.518226175
227,4852,-0.874199685,0.0
228,4729,-0.520577037,0.0
228,4892,-0.579774145,0.0
229,629,0.528356308,0.528356308
229,3122,-0.505698345,0.0
229,658,0.542025769,0.542025769
229,4822,0.586728573,0.586728573
229,4754,0.505769818,0.505769818
230,7821,-0.595283073,0.0
231,6598,0.630294449,0.630294449
232,2423,-0.517584457,0.0
232,7743,-0.903837487,0.0
232,5680,0.618542489,0.618542489
233,8626,-0.649973269,0.0
233,5014,-0.552584668,0.0
233,1226,0.53218079,0.53218079
233,1237,-0.56358482,0.0
234,1046,-0.514993473,0.0
235,4418,0.517818742,0.517818742
235,624,-0.53154533,0.0
235,1051,-0.680228902,0.0
235,7538,-0.754601207,0.0
235,2644,0.537583331,0.537583331
235,1204,-0.541202397,0.0
235,5224,0.520019785,0.520019785
235,2680,0.639064707,0.639064707
235,3648,0.697197503,0.697197503
236,1686,0.503787281,0.503787281
236,5827,0.532001769,0.532001769
238,208,-0.54438858,0.0
238,499,0.659489632,0.659489632
238,8172,0.712890706,0.712890706
238,5094,-0.682073707,0.0
238,4405,-0.780898251,0.0
238,6615,-0.6498944,0.0
239,8520,-0.56972274,0.0
239,4933,-0.520953825,0.0
240,4563,0.503503521,0.503503521
240,6578,0.681368309,0.681368309
240,317,-0.72113732,0.0
241,4764,0.613500497,0.613500497
243,7797,-0.610486498,0.0
243,1279,-0.605716961,0.0
244,7600,-0.505582817,0.0
244,7341,0.671560989,0.671560989
244,995,0.552864503,0.552864503
244,3564,-0.697771854,0.0
245,8093,-0.528798618,0.0
246,5614,0.586575102,0.586575102
246,6514,-0.56935502,0.0
246,6477,-0.56940629,0.0
247,4975,0.656380733,0.656380733
248,5454,0.563007696,0.563007696
248,4923,0.670718402,0.670718402
248,3078,0.502775905,0.502775905
248,1699,-0.511845086,0.0
250,8230,0.602903758,0.602903758
250,1491,0.529401224,0.529401224
250,8615,-0.546923318,0.0
251,528,-0.618911673,0.0
251,8119,-0.51183572,0.0
252,7766,0.575221083,0.575221083
252,6207,0.547629828,0.547629828
253,7560,0.674789919,0.674789919
253,1234,0.621058917,0.621058917
254,5760,-0.5061369,0.0
254,1428,-0.576095835,0.0
255,6288,0.673885553,0.673885553
255,2162,0.671818454,0.671818454
255,6168,-0.500723582,0.0
256,728,0.562034567,0.562034567
256,50,-0.546207681,0.0
257,4248,-0.629147965,0.0
257,6463,-0.602110502,0.0
257,1163,0.502499683,0.502499683
258,6282,-0.537122781,0.0
258,3874,0.770301293,0.770301293
258,7083,0.550677665,0.550677665
258,394,0.604909829,0.604909829
258,8675,0.643925461,0.643925461
258,259,-0.698428679,0.0
259,3151,0.547980483,0.547980483
260,2602,0.638686748,0.638686748
260,4535,0.505836228,0.505836228
260,3226,-0.622937471,0.0
260,330,0.583254827,0.583254827
261,5817,0.546516386,0.546516386
261,40,-0.588852825,0.0
261,878,-0.596478831,0.0
261,5511,0.55357242,0.55357242
262,6638,0.573424617,0.573424617
262,7341,-0.525789612,0.0
262,7351,0.686215468,0.686215468
262,5576,0.543482959,0.543482959
263,6858,0.852214286,0.852214286
263,6377,0.760931265,0.760931265
263,4116,-0.637699248,0.0
264,8487,0.579895943,0.579895943
264,2968,0.681806515,0.681806515
264,6007,0.553194159,0.553194159
264,913,-0.545203872,0.0
264,8310,-0.820549151,0.0
264,5344,-0.798521452,0.0
264,7096,0.689141656,0.689141656
265,3795,0.725054156,0.725054156
265,1105,0.713416684,0.713416684
265,499,-0.55796531,0.0
265,8586,-0.520033227,0.0
265,4585,-0.647906389,0.0
265,1782,0.682475655,0.682475655
266,4901,0.504286307,0.504286307
266,8304,-0.58571895,0.0
267,3880,-0.791574403,0.0
267,3133,0.588418025,0.588418025
267,6033,-0.539826435,0.0
267,8173,-0.659307889,0.0
267,3024,0.561709669,0.561709669
267,1714,0.613635106,0.613635106
268,3666,0.52077676,0.52077676
268,217,-0.623224935,0.0
268,1462,0.608246913,0.608246913
268,7075,0.560870437,0.560870437
269,1242,0.609099863,0.609099863
269,5318,0.525030243,0.525030243
269,3970,0.533181789,0.533181789
269,56,0.598245553,0.598245553
270,7229,-0.521037154,0.0
271,6976,0.564673335,0.564673335
271,7746,0.564367567,0.564367567
