origin,destination,weight,unsigned_weight
97,2851,0.537583331,0.537583331
97,2998,-0.541202397,0.0
97,1636,0.520019785,0.520019785
97,3301,0.639064707,0.639064707
97,957,0.697197503,0.697197503
98,2721,0.503787281,0.503787281
98,307,0.532001769,0.532001769
100,3934,-0.54438858,0.0
100,2431,0.659489632,0.659489632
100,1755,0.712890706,0.712890706
100,1092,-0.682073707,0.0
100,3370,-0.780898251,0.0
100,3234,-0.6498944,0.0
101,3897,-0.56972274,0.0
101,3346,-0.520953825,0.0
102,1389,0.503503521,0.503503521
102,920,0.681368309,0.681368309
102,1352,-0.72113732,0.0
103,1659,0.613500497,0.613500497
105,552,-0.610486498,0.0
105,1348,-0.605716961,0.0
106,3805,-0.505582817,0.0
106,2856,0.671560989,0.671560989
106,2927,0.552864503,0.552864503
106,735,-0.697771854,0.0
107,1538,-0.528798618,0.0
108,94,0.586575102,0.586575102
108,1753,-0.56935502,0.0
108,474,-0.56940629,0.0
109,3871,0.656380733,0.656380733
110,417,0.563007696,0.563007696
110,1680,0.670718402,0.670718402
110,2940,0.502775905,0.502775905
110,319,-0.511845086,0.0
112,1537,0.602903758,0.602903758
112,2457,0.529401224,0.529401224
112,887,-0.546923318,0.0
113,3426,-0.618911673,0.0
113,322,-0.51183572,0.0
114,590,0.575221083,0.575221083
114,1446,0.547629828,0.547629828
115,453,0.674789919,0.674789919
115,268,0.621058917,0.621058917
116,2379,-0.5061369,0.0
116,1842,-0.576095835,0.0
117,1458,0.673885553,0.673885553
117,92,0.671818454,0.671818454
117,2649,-0.500723582,0.0
118,1901,0.562034567,0.562034567
118,3983,-0.546207681,0.0
119,2523,-0.629147965,0.0
119,1702,-0.602110502,0.0
119,2267,0.502499683,0.502499683
120,2211,-0.537122781,0.0
120,3529,0.770301293,0.770301293
120,1839,0.550677665,0.550677665
120,2878,0.604909829,0.604909829
120,326,0.643925461,0.643925461
120,2467,-0.698428679,0.0
121,805,0.547980483,0.547980483
122,1360,0.638686748,0.638686748
122,1085,0.505836228,0.505836228
122,121,-0.622937471,0.0
122,3642,0.583254827,0.583254827
123,4023,0.546516386,0.546516386
123,2938,-0.588852825,0.0
123,4328,-0.596478831,0.0
123,1302,0.55357242,0.55357242
124,3395,0.573424617,0.573424617
124,1890,-0.525789612,0.0
124,796,0.686215468,0.686215468
124,3230,0.543482959,0.543482959
125,2787,0.852214286,0.852214286
125,4031,0.760931265,0.760931265
125,3357,-0.637699248,0.0
126,1725,0.579895943,0.579895943
126,3106,0.681806515,0.681806515
126,2281,0.553194159,0.553194159
126,2983,-0.545203872,0.0
126,2238,-0.820549151,0.0
126,3067,-0.798521452,0.0
126,610,0.689141656,0.689141656
127,552,0.725054156,0.725054156
127,484,0.713416684,0.713416684
127,844,-0.55796531,0.0
127,1617,-0.520033227,0.0
127,1411,-0.647906389,0.0
127,1230,0.682475655,0.682475655
128,1313,0.504286307,0.504286307
128,3198,-0.58571895,0.0
129,4087,-0.791574403,0.0
129,2098,0.588418025,0.588418025
129,2169,-0.539826435,0.0
129,376,-0.659307889,0.0
129,2403,0.561709669,0.561709669
129,955,0.613635106,0.613635106
130,1665,0.52077676,0.52077676
130,562,-0.623224935,0.0
130,82,0.608246913,0.608246913
130,1348,0.560870437,0.560870437
131,2691,0.609099863,0.609099863
131,2144,0.525030243,0.525030243
131,106,0.533181789,0.533181789
131,263,0.598245553,0.598245553
132,1295,-0.521037154,0.0
133,2077,0.564673335,0.564673335
133,2709,0.564367567,0.564367567
133,2992,0.569394807,0.569394807
133,256,0.594958203,0.594958203
134,974,-0.545398356,0.0
136,1528,-0.52463957,0.0
136,153,0.520478545,0.520478545
136,4227,-0.674989796,0.0
136,3817,-0.757264795,0.0
136,4327,-0.586449618,0.0
137,2847,-0.56256543,0.0
137,4276,0.699037225,0.699037225
138,1588,0.627919858,0.627919858
138,761,-0.589270908,0.0
138,3591,0.518077193,0.518077193
138,1315,0.639222938,0.639222938
138,2075,0.56674102,0.56674102
138,2007,0.53743639,0.53743639
139,3381,0.711014631,0.711014631
139,347,-0.564816462,0.0
139,3109,0.563844892,0.563844892
139,3545,-0.577226534,0.0
140,4212,-0.608384732,0.0
140,970,-0.795081074,0.0
140,1880,-0.767955765,0.0
140,2719,0.570678687,0.570678687
141,1313,-0.567175572,0.0
141,4006,0.579686452,0.579686452
141,1121,0.707764959,0.707764959
141,1408,-0.582675495,0.0
141,1139,-0.500505715,0.0
142,2140,0.562542283,0.562542283
142,1175,-0.81103013,0.0
142,4281,0.675321237,0.675321237
142,1052,0.630131479,0.630131479
143,762,0.639933322,0.639933322
144,583,0.524076352,0.524076352
144,2955,-0.632524718,0.0
144,1923,-0.634020884,0.0
145,3665,0.50593954,0.50593954
145,768,0.629464743,0.629464743
145,355,-0.858962924,0.0
145,4220,0.540785847,0.540785847
145,2634,-0.529128169,0.0
145,3118,0.810253936,0.810253936
146,1601,0.519534415,0.519534415
146,3396,-0.720402994,0.0
147,911,0.546490012,0.546490012
147,2233,-0.61081113,0.0
148,3744,0.524338881,0.524338881
148,2647,0.830168821,0.830168821
148,3833,0.64136621,0.64136621
148,4179,-0.503605901,0.0
149,3475,-0.55216885,0.0
149,3344,0.65526054,0.65526054
150,2847,0.687748289,0.687748289
150,2021,-0.596365123,0.0
150,2923,0.567689478,0.567689478
150,4055,0.533789845,0.533789845
150,1434,-0.57792833,0.0
150,550,-0.718823589,0.0
151,4366,0.563391109,0.563391109
151,1055,0.503124881,0.503124881
151,3682,-0.933197062,0.0
151,1240,0.536225827,0.536225827
152,23,-0.50129455,0.0
152,1062,0.581852137,0.581852137
153,1256,0.519411655,0.519411655
153,1366,-0.660803661,0.0
153,337,-0.703077713,0.0
153,3581,-0.617528377,0.0
154,2830,-0.514699541,0.0
154,845,0.563282518,0.563282518
155,4004,-0.623562327,0.0
155,4074,0.560785532,0.560785532
155,3334,-0.556845878,0.0
155,1477,-0.702224499,0.0
155,4060,-0.616783256,0.0
156,1659,-0.502277637,0.0
156,2572,-0.533852428,0.0
156,3677,-0.50644439,0.0
156,3264,-0.548076406,0.0
156,1264,0.538729759,0.538729759
157,1119,0.595298849,0.595298849
158,1802,0.5997173,0.5997173
158,700,-0.566210259,0.0
158,84,0.634461257,0.634461257
158,1056,0.518226175,0.518226175
158,3886,-0.874199685,0.0
159,3694,-0.520577037,0.0
159,1097,-0.579774145,0.0
160,3596,0.528356308,0.528356308
160,1259,-0.505698345,0.0
160,1900,0.542025769,0.542025769
160,3511,0.586728573,0.586728573
160,2132,0.505769818,0.505769818
161,2784,-0.595283073,0.0
162,2389,0.630294449,0.630294449
163,3734,-0.517584457,0.0
163,222,-0.903837487,0.0
163,2920,0.618542489,0.618542489
164,2968,-0.649973269,0.0
164,46,-0.552584668,0.0
164,3365,0.53218079,0.53218079
164,3169,-0.56358482,0.0
165,2081,-0.514993473,0.0
166,2003,0.517818742,0.517818742
166,3315,-0.53154533,0.0
166,154,-0.680228902,0.0
166,569,-0.754601207,0.0
166,4300,0.537583331,0.537583331
166,1549,-0.541202397,0.0
166,325,0.520019785,0.520019785
166,1714,0.639064707,0.639064707
166,2130,0.697197503,0.697197503
167,858,0.503787281,0.503787281
167,3136,0.532001769,0.532001769
169,1243,-0.54438858,0.0
169,1948,0.659489632,0.659489632
169,306,0.712890706,0.712890706
169,471,-0.682073707,0.0
169,127,-0.780898251,0.0
169,4131,-0.6498944,0.0
170,4104,-0.56972274,0.0
170,2035,-0.520953825,0.0
171,1596,0.503503521,0.503503521
171,161,0.681368309,0.681368309
171,3077,-0.72113732,0.0
172,1314,0.613500497,0.613500497
174,3657,-0.610486498,0.0
174,4315,-0.605716961,0.0
175,3046,-0.505582817,0.0
175,165,0.671560989,0.671560989
175,1616,0.552864503,0.552864503
175,4116,-0.697771854,0.0
176,1193,-0.528798618,0.0
177,2509,0.586575102,0.586575102
177,3754,-0.56935502,0.0
177,1371,-0.56940629,0.0
178,1732,0.656380733,0.656380733
179,900,0.563007696,0.563007696
179,2439,0.670718402,0.670718402
179,111,0.502775905,0.502775905
179,1354,-0.511845086,0.0
181,2434,0.602903758,0.602903758
181,1974,0.529401224,0.529401224
181,1646,-0.546923318,0.0
182,3357,-0.618911673,0.0
182,529,-0.51183572,0.0
183,1073,0.575221083,0.575221083
183,1101,0.547629828,0.547629828
184,4110,0.674789919,0.674789919
184,3511,0.621058917,0.621058917
185,1896,-0.5061369,0.0
185,1773,-0.576095835,0.0
186,1389,0.673885553,0.673885553
186,3197,0.671818454,0.671818454
186,96,-0.500723582,0.0
187,1280,0.562034567,0.562034567
187,740,-0.546207681,0.0
188,4110,-0.629147965,0.0
188,4393,-0.602110502,0.0
188,1094,0.502499683,0.502499683
189,3798,-0.537122781,0.0
189,4288,0.770301293,0.770301293
189,804,0.550677665,0.550677665
189,1705,0.604909829,0.604909829
189,4397,0.643925461,0.643925461
189,1294,-0.698428679,0.0
190,3910,0.547980483,0.547980483
191,1291,0.638686748,0.638686748
191,2534,0.505836228,0.505836228
191,3364,-0.622937471,0.0
191,951,0.583254827,0.583254827
192,2298,0.546516386,0.546516386
192,4111,-0.588852825,0.0
192,1361,-0.596478831,0.0
192,3993,0.55357242,0.55357242
193,3188,0.573424617,0.573424617
193,855,-0.525789612,0.0
193,589,0.686215468,0.686215468
193,1367,0.543482959,0.543482959
194,2856,0.852214286,0.852214286
194,1754,0.760931265,0.760931265
194,1356,-0.637699248,0.0
195,2208,0.579895943,0.579895943
195,2761,0.681806515,0.681806515
195,3040,0.553194159,0.553194159
195,568,-0.545203872,0.0
195,1617,-0.820549151,0.0
195,3412,-0.798521452,0.0
195,1783,0.689141656,0.689141656
196,2277,0.725054156,0.725054156
196,3037,0.713416684,0.713416684
196,2569,-0.55796531,0.0
196,2928,-0.520033227,0.0
196,3412,-0.647906389,0.0
196,3921,0.682475655,0.682475655
197,692,0.504286307,0.504286307
197,2439,-0.58571895,0.0
198,4018,-0.791574403,0.0
198,925,0.588418025,0.588418025
198,1272,-0.539826435,0.0
198,2101,-0.659307889,0.0
198,126,0.561709669,0.561709669
198,1024,0.613635106,0.613635106
199,630,0.52077676,0.52077676
199,3391,-0.623224935,0.0
199,2359,0.608246913,0.608246913
199,451,0.560870437,0.560870437
200,3174,0.609099863,0.609099863
200,4145,0.525030243,0.525030243
200,2659,0.533181789,0.533181789
200,3920,0.598245553,0.598245553
201,1916,-0.521037154,0.0
202,3526,0.564673335,0.564673335
202,2226,0.564367567,0.564367567
202,163,0.569394807,0.569394807
202,325,0.594958203,0.594958203
203,2147,-0.545398356,0.0
205,4357,-0.52463957,0.0
205,1740,0.520478545,0.520478545
205,3192,-0.674989796,0.0
205,1678,-0.757264795,0.0
205,808,-0.586449618,0.0
206,2364,-0.56256543,0.0
206,67,0.699037225,0.699037225
207,1933,0.627919858,0.627919858
207,2,-0.589270908,0.0
207,1314,0.518077193,0.518077193
207,1384,0.639222938,0.639222938
207,626,0.56674102,0.56674102
207,4008,0.53743639,0.53743639
208,276,0.711014631,0.711014631
208,3176,-0.564816462,0.0
208,1108,0.563844892,0.563844892
208,2372,-0.577226534,0.0
209,831,-0.608384732,0.0
209,3385,-0.795081074,0.0
209,2501,-0.767955765,0.0
209,304,0.570678687,0.570678687
210,968,-0.567175572,0.0
210,211,0.579686452,0.579686452
210,2708,0.707764959,0.707764959
210,97,-0.582675495,0.0
210,2726,-0.500505715,0.0
211,4141,0.562542283,0.562542283
211,1106,-0.81103013,0.0
211,624,0.675321237,0.675321237
211,17,0.630131479,0.630131479
212,3453,0.639933322,0.639933322
213,238,0.524076352,0.524076352
213,1506,-0.632524718,0.0
213,2820,-0.634020884,0.0
214,974,0.50593954,0.50593954
214,3735,0.629464743,0.629464743
214,2770,-0.858962924,0.0
214,2357,0.540785847,0.540785847
214,1323,-0.529128169,0.0
214,1945,0.810253936,0.810253936
215,1946,0.519534415,0.519534415
215,705,-0.720402994,0.0
216,3188,0.546490012,0.546490012
216,922,-0.61081113,0.0
217,639,0.524338881,0.524338881
217,2440,0.830168821,0.830168821
217,4316,0.64136621,0.64136621
217,1350,-0.503605901,0.0
218,3958,-0.55216885,0.0
218,1619,0.65526054,0.65526054
219,708,0.687748289,0.687748289
219,710,-0.596365123,0.0
219,1750,0.567689478,0.567689478
219,2054,0.533789845,0.533789845
219,2469,-0.57792833,0.0
219,4207,-0.718823589,0.0
220,3607,0.563391109,0.563391109
220,158,0.503124881,0.503124881
220,3751,-0.933197062,0.0
220,2275,0.536225827,0.536225827
221,920,-0.50129455,0.0
221,3477,0.581852137,0.581852137
222,2291,0.519411655,0.519411655
222,1573,-0.660803661,0.0
222,3718,-0.703077713,0.0
222,2132,-0.617528377,0.0
223,4003,-0.514699541,0.0
223,3536,0.563282518,0.563282518
224,4073,-0.623562327,0.0
224,3591,0.560785532,0.560785532
224,919,-0.556845878,0.0
224,3064,-0.702224499,0.0
224,3163,-0.616783256,0.0
225,1038,-0.502277637,0.0
225,4297,-0.533852428,0.0
225,1400,-0.50644439,0.0
225,1125,-0.548076406,0.0
225,1747,0.538729759,0.538729759
226,2016,0.595298849,0.595298849
227,1181,0.5997173,0.5997173
227,2701,-0.566210259,0.0
227,1119,0.634461257,0.634461257
227,2091,0.518226175,0.518226175
227,4231,-0.874199685,0.0
228,589,-0.520577037,0.0
228,2408,-0.579774145,0.0
229,2009,0.528356308,0.528356308
229,1328,-0.505698345,0.0
229,2107,0.542025769,0.542025769
229,130,0.586728573,0.586728573
229,1649,0.505769818,0.505769818
230,1611,-0.595283073,0.0
231,3286,0.630294449,0.630294449
232,2837,-0.517584457,0.0
232,843,-0.903837487,0.0
232,2713,0.618542489,0.618542489
233,3727,-0.649973269,0.0
233,4117,-0.552584668,0.0
233,1778,0.53218079,0.53218079
233,4066,-0.56358482,0.0
234,3530,-0.514993473,0.0
235,140,0.517818742,0.517818742
235,1176,-0.53154533,0.0
235,3535,-0.680228902,0.0
235,4088,-0.754601207,0.0
235,2161,0.537583331,0.537583331
235,1204,-0.541202397,0.0
235,1498,0.520019785,0.520019785
235,3991,0.639064707,0.639064707
235,1923,0.697197503,0.697197503
236,3135,0.503787281,0.503787281
236,2377,0.532001769,0.532001769
238,760,-0.54438858,0.0
238,3397,0.659489632,0.659489632
238,789,0.712890706,0.712890706
238,126,-0.682073707,0.0
238,748,-0.780898251,0.0
238,3648,-0.6498944,0.0
239,3207,-0.56972274,0.0
239,2104,-0.520953825,0.0
240,1803,0.503503521,0.503503521
240,2438,0.681368309,0.681368309
240,3974,-0.72113732,0.0
241,3729,0.613500497,0.613500497
243,690,-0.610486498,0.0
243,1486,-0.605716961,0.0
244,2011,-0.505582817,0.0
244,1890,0.671560989,0.671560989
244,2237,0.552864503,0.552864503
244,597,-0.697771854,0.0
245,2504,-0.528798618,0.0
246,508,0.586575102,0.586575102
246,3271,-0.56935502,0.0
246,3924,-0.56940629,0.0
247,2353,0.656380733,0.656380733
248,2763,0.563007696,0.563007696
248,3474,0.670718402,0.670718402
248,1146,0.502775905,0.502775905
248,733,-0.511845086,0.0
250,2227,0.602903758,0.602903758
250,3147,0.529401224,0.529401224
250,2405,-0.546923318,0.0
251,3288,-0.618911673,0.0
251,736,-0.51183572,0.0
252,176,0.575221083,0.575221083
252,204,0.547629828,0.547629828
253,2799,0.674789919,0.674789919
253,130,0.621058917,0.621058917
254,3621,-0.5061369,0.0
254,2532,-0.576095835,0.0
255,4356,0.673885553,0.673885553
255,230,0.671818454,0.671818454
255,2511,-0.500723582,0.0
256,659,0.562034567,0.562034567
256,533,-0.546207681,0.0
257,2109,-0.629147965,0.0
257,2668,-0.602110502,0.0
257,749,0.502499683,0.502499683
258,969,-0.537122781,0.0
258,79,0.770301293,0.770301293
258,3357,0.550677665,0.550677665
258,4120,0.604909829,0.604909829
258,2672,0.643925461,0.643925461
258,121,-0.698428679,0.0
259,667,0.547980483,0.547980483
260,2050,0.638686748,0.638686748
260,3431,0.505836228,0.505836228
260,4399,-0.622937471,0.0
260,4332,0.583254827,0.583254827
261,3885,0.546516386,0.546516386
261,3904,-0.588852825,0.0
261,1430,-0.596478831,0.0
261,2820,0.55357242,0.55357242
262,2705,0.573424617,0.573424617
262,2580,-0.525789612,0.0
262,658,0.686215468,0.686215468
262,608,0.543482959,0.543482959
263,1545,0.852214286,0.852214286
263,3341,0.760931265,0.760931265
263,2667,-0.637699248,0.0
264,4071,0.579895943,0.579895943
264,3520,0.681806515,0.681806515
264,1315,0.553194159,0.553194159
264,3121,-0.545203872,0.0
264,1548,-0.820549151,0.0
264,1273,-0.798521452,0.0
264,2404,0.689141656,0.689141656
265,2070,0.725054156,0.725054156
265,1174,0.713416684,0.713416684
265,430,-0.55796531,0.0
265,927,-0.520033227,0.0
265,4033,-0.647906389,0.0
265,3852,0.682475655,0.682475655
266,899,0.504286307,0.504286307
266,2232,-0.58571895,0.0
267,2569,-0.791574403,0.0
267,3340,0.588418025,0.588418025
267,4239,-0.539826435,0.0
267,238,-0.659307889,0.0
267,2541,0.561709669,0.561709669
267,2749,0.613635106,0.613635106
268,1527,0.52077676,0.52077676
268,3460,-0.623224935,0.0
268,496,0.608246913,0.608246913
268,106,0.560870437,0.560870437
269,3381,0.609099863,0.609099863
269,1178,0.525030243,0.525030243
269,244,0.533181789,0.533181789
269,1229,0.598245553,0.598245553
270,1433,-0.521037154,0.0
271,1387,0.564673335,0.564673335
271,2295,0.564367567,0.564367567
271,370,0.569394807,0.569394807
271,3982,0.594958203,0.594958203
272,3872,-0.545398356,0.0
274,4150,-0.52463957,0.0
274,3051,0.520478545,0.520478545
274,777,-0.674989796,0.0
274,2575,-0.757264795,0.0
