step,l2,n673_ind,n673_alloc,n3709_ind,n3709_alloc,n121_ind,n121_alloc,n535_ind,n535_alloc,n1087_ind,n1087_alloc,n1225_ind,n1225_alloc,n1639_ind,n1639_alloc,n1777_ind,n1777_alloc,n2329_ind,n2329_alloc,n2605_ind,n2605_alloc
8600,0.085711,99.999993,0.033613,99.999993,0.033599,99.999993,0.033604,99.999993,0.033605,99.999993,0.033584,99.999993,0.033601,99.999993,0.033601,99.999993,0.033591,99.999993,0.033604,99.999993,0.033606
8700,0.071582,99.999994,0.033613,99.999994,0.033598,99.999994,0.033603,99.999994,0.033604,99.999994,0.033583,99.999994,0.033600,99.999994,0.033600,99.999994,0.033590,99.999994,0.033603,99.999994,0.033606
8800,0.059785,99.999995,0.033612,99.999995,0.033596,99.999995,0.033601,99.999995,0.033602,99.999995,0.033580,99.999995,0.033598,99.999995,0.033598,99.999995,0.033587,99.999995,0.033601,99.999995,0.033604
8900,0.049936,99.999996,0.033610,99.999996,0.033593,99.999996,0.033598,99.999996,0.033599,99.999996,0.033576,99.999996,0.033595,99.999996,0.033595,99.999996,0.033584,99.999996,0.033598,99.999996,0.033601
9000,0.041712,99.999996,0.033606,99.999996,0.033589,99.999996,0.033594,99.999996,0.033595,99.999996,0.033571,99.999996,0.033591,99.999996,0.033591,99.999996,0.033579,99.999996,0.033594,99.999996,0.033597
9100,0.034845,99.999997,0.033602,99.999997,0.033584,99.999997,0.033590,99.999997,0.033591,99.999997,0.033564,99.999997,0.033586,99.999997,0.033586,99.999997,0.033573,99.999997,0.033590,99.999997,0.033593
9200,0.029109,99.999997,0.033597,99.999998,0.033578,99.999998,0.033584,99.999998,0.033585,99.999998,0.033557,99.999998,0.033580,99.999998,0.033580,99.999998,0.033567,99.999998,0.033584,99.999998,0.033588
9300,0.024320,99.999998,0.033592,99.999998,0.033571,99.999998,0.033578,99.999998,0.033579,99.999998,0.033550,99.999998,0.033574,99.999998,0.033574,99.999998,0.033560,99.999998,0.033578,99.999998,0.033582
9400,0.020319,99.999998,0.033586,99.999998,0.033564,99.999998,0.033572,99.999998,0.033573,99.999998,0.033542,99.999998,0.033567,99.999998,0.033567,99.999998,0.033552,99.999998,0.033572,99.999998,0.033575
9500,0.016977,99.999999,0.033580,99.999999,0.033557,99.999999,0.033565,99.999999,0.033566,99.999999,0.033533,99.999999,0.033559,99.999999,0.033560,99.999999,0.033544,99.999999,0.033565,99.999999,0.033568
9600,0.014186,99.999999,0.033574,99.999999,0.033549,99.999999,0.033557,99.999999,0.033558,99.999999,0.033524,99.999999,0.033552,99.999999,0.033552,99.999999,0.033536,99.999999,0.033557,99.999999,0.033561
9700,0.011854,99.999999,0.033567,99.999999,0.033541,99.999999,0.033550,99.999999,0.033551,99.999999,0.033514,99.999999,0.033544,99.999999,0.033544,99.999999,0.033527,99.999999,0.033550,99.999999,0.033554
9800,0.009906,99.999999,0.033560,99.999999,0.033533,99.999999,0.033542,99.999999,0.033543,99.999999,0.033504,99.999999,0.033536,99.999999,0.033536,99.999999,0.033518,99.999999,0.033542,99.999999,0.033546
9900,0.008278,99.999999,0.033553,99.999999,0.033525,99.999999,0.033534,99.999999,0.033535,99.999999,0.033494,99.999999,0.033528,99.999999,0.033528,99.999999,0.033508,99.999999,0.033534,99.999999,0.033539
10000,0.006919,99.999999,0.033547,99.999999,0.033516,99.999999,0.033526,99.999999,0.033527,99.999999,0.033484,99.999999,0.033519,99.999999,0.033520,99.999999,0.033499,99.999999,0.033526,99.999999,0.033531
10100,0.005782,100.000000,0.033540,100.000000,0.033508,100.000000,0.033519,100.000000,0.033519,100.000000,0.033474,100.000000,0.033511,100.000000,0.033512,100.000000,0.033490,100.000000,0.033519,100.000000,0.033524
10200,0.004833,100.000000,0.033534,100.000000,0.033499,100.000000,0.033511,100.000000,0.033512,100.000000,0.033463,100.000000,0.033503,100.000000,0.033504,100.000000,0.033480,100.000000,0.033511,100.000000,0.033516
10300,0.004039,100.000000,0.033527,100.000000,0.033491,100.000000,0.033503,100.000000,0.033504,100.000000,0.033453,100.000000,0.033495,100.000000,0.033496,100.000000,0.033471,100.000000,0.033503,100.000000,0.033509
10400,0.003376,100.000000,0.033521,100.000000,0.033483,100.000000,0.033496,100.000000,0.033497,100.000000,0.033442,100.000000,0.033487,100.000000,0.033488,100.000000,0.033461,100.000000,0.033496,100.000000,0.033502
10500,0.002822,100.000000,0.033516,100.000000,0.033475,100.000000,0.033489,100.000000,0.033489,100.000000,0.033432,100.000000,0.033479,100.000000,0.033480,100.000000,0.033452,100.000000,0.033489,100.000000,0.033495
10600,0.002359,100.000000,0.033510,100.000000,0.033467,100.000000,0.033482,100.000000,0.033482,100.000000,0.033421,100.000000,0.033472,100.000000,0.033473,100.000000,0.033443,100.000000,0.033482,100.000000,0.033488
10700,0.001972,100.000000,0.033505,100.000000,0.033459,100.000000,0.033475,100.000000,0.033476,100.000000,0.033411,100.000000,0.033465,100.000000,0.033466,100.000000,0.033434,100.000000,0.033475,100.000000,0.033482
10800,0.001648,100.000000,0.033501,100.000000,0.033452,100.000000,0.033469,100.000000,0.033469,100.000000,0.033400,100.000000,0.033458,100.000000,0.033459,100.000000,0.033425,100.000000,0.033469,100.000000,0.033476
10900,0.001378,100.000000,0.033496,100.000000,0.033444,100.000000,0.033462,100.000000,0.033463,100.000000,0.033390,100.000000,0.033451,100.000000,0.033452,100.000000,0.033416,100.000000,0.033462,100.000000,0.033471
11000,0.001152,100.000000,0.033493,100.000000,0.033437,100.000000,0.033457,100.000000,0.033457,100.000000,0.033380,100.000000,0.033444,100.000000,0.033446,100.000000,0.033408,100.000000,0.033457,100.000000,0.033465
11080,0.000998,100.000000,0.033490,100.000000,0.033432,100.000000,0.033452,100.000000,0.033452,100.000000,0.033371,100.000000,0.033439,100.000000,0.033441,100.000000,0.033401,100.000000,0.033452,100.000000,0.033461
