step,l2,n0_ind,n0_alloc,n1_ind,n1_alloc,n2_ind,n2_alloc,n3_ind,n3_alloc,n4_ind,n4_alloc,n5_ind,n5_alloc,n6_ind,n6_alloc,n7_ind,n7_alloc,n8_ind,n8_alloc,n9_ind,n9_alloc
2600,97.647010,100.000000,0.000000,99.442462,0.014898,94.300057,0.152165,99.998223,0.000048,95.249847,0.126793,99.479738,0.013885,99.434745,0.015087,99.999146,0.000023,99.999609,0.000010,99.997295,0.000072
2700,82.281710,100.000000,0.000000,99.571782,0.013533,95.202478,0.151478,99.998967,0.000033,95.955813,0.127679,99.548326,0.014257,99.514544,0.015325,99.999417,0.000018,99.999739,0.000008,99.997971,0.000064
2800,69.179678,100.000000,0.000000,99.669473,0.012375,95.974325,0.150602,99.999404,0.000022,96.574022,0.128156,99.609266,0.014613,99.584060,0.015557,99.999602,0.000015,99.999825,0.000007,99.998483,0.000057
2900,58.059960,100.000000,0.000000,99.743539,0.011393,96.629952,0.149606,99.999658,0.000015,97.109047,0.128328,99.663132,0.014950,99.644435,0.015781,99.999729,0.000012,99.999882,0.000005,99.998870,0.000050
3000,48.658041,100.000000,0.000000,99.799940,0.010560,97.183894,0.148543,99.999805,0.000010,97.567954,0.128277,99.710503,0.015266,99.696712,0.015995,99.999815,0.000010,99.999920,0.000004,99.999161,0.000044
3100,40.732261,100.000000,0.000000,99.843096,0.009851,97.650002,0.147455,99.999889,0.000007,97.958885,0.128067,99.751958,0.015560,99.741840,0.016196,99.999874,0.000008,99.999946,0.000003,99.999379,0.000039
3200,34.066640,100.000000,0.000000,99.876289,0.009248,98.040973,0.146372,99.999937,0.000005,98.290162,0.127747,99.788069,0.015831,99.780680,0.016384,99.999915,0.000006,99.999964,0.000003,99.999541,0.000034
3300,28.471280,100.000000,0.000000,99.901952,0.008735,98.368135,0.145313,99.999965,0.000003,98.569752,0.127354,99.819387,0.016080,99.814015,0.016558,99.999942,0.000005,99.999975,0.000002,99.999662,0.000030
3400,23.781251,100.000000,0.000000,99.921901,0.008298,98.641410,0.144293,99.999980,0.000002,98.804982,0.126916,99.846438,0.016306,99.842549,0.016720,99.999961,0.000004,99.999983,0.000002,99.999752,0.000026
3500,19.854640,100.000000,0.000000,99.937489,0.007927,98.869367,0.143322,99.999989,0.000001,99.002410,0.126454,99.869716,0.016512,99.866911,0.016868,99.999973,0.000003,99.999989,0.000001,99.999819,0.000023
3600,16.570205,100.000000,0.000000,99.949734,0.007612,99.059330,0.142405,99.999994,0.000001,99.167800,0.125981,99.889680,0.016698,99.887664,0.017004,99.999982,0.000003,99.999992,0.000001,99.999867,0.000020
3700,13.824925,100.000000,0.000000,99.959402,0.007346,99.217518,0.141545,99.999996,0.000001,99.306148,0.125510,99.906749,0.016866,99.905304,0.017128,99.999988,0.000002,99.999995,0.000001,99.999903,0.000018
3800,11.531632,100.000000,0.000000,99.967072,0.007122,99.349175,0.140742,99.999998,0.000000,99.421744,0.125047,99.921301,0.017016,99.920268,0.017240,99.999992,0.000002,99.999996,0.000001,99.999930,0.000015
3900,9.616805,100.000000,0.000000,99.973188,0.006936,99.458712,0.139995,99.999999,0.000000,99.518243,0.124597,99.933676,0.017152,99.932939,0.017342,99.999994,0.000001,99.999998,0.000001,99.999949,0.000013
4000,8.018592,100.000000,0.000000,99.978086,0.006782,99.549822,0.139303,99.999999,0.000000,99.598744,0.124163,99.944176,0.017272,99.943652,0.017435,99.999996,0.000001,99.999998,0.000001,99.999963,0.000011
4100,6.685056,100.000000,0.000000,99.982027,0.006657,99.625592,0.138664,100.000000,0.000000,99.665863,0.123748,99.953067,0.017380,99.952695,0.017518,99.999997,0.000001,99.999999,0.000000,99.999973,0.000010
4200,5.572649,100.000000,0.000000,99.985210,0.006558,99.688600,0.138074,100.000000,0.000000,99.721800,0.123352,99.960582,0.017476,99.960318,0.017593,99.999998,0.000001,99.999999,0.000000,99.999981,0.000009
4300,4.644902,100.000000,0.000000,99.987793,0.006482,99.740991,0.137532,100.000000,0.000000,99.768401,0.122976,99.966923,0.017562,99.966737,0.017661,99.999999,0.000001,99.999999,0.000000,99.999986,0.000007
4400,3.871302,100.000000,0.000000,99.989896,0.006427,99.784555,0.137032,100.000000,0.000000,99.807215,0.122619,99.972267,0.017638,99.972135,0.017722,99.999999,0.000000,100.000000,0.000000,99.999990,0.000006
4500,3.226336,100.000000,0.000000,99.991614,0.006390,99.820778,0.136574,100.000000,0.000000,99.839536,0.122280,99.976764,0.017706,99.976671,0.017777,99.999999,0.000000,100.000000,0.000000,99.999993,0.000006
4600,2.688686,100.000000,0.000000,99.993024,0.006370,99.850900,0.136154,100.000000,0.000000,99.866444,0.121959,99.980544,0.017766,99.980478,0.017826,100.000000,0.000000,100.000000,0.000000,99.999995,0.000005
4700,2.240545,100.000000,0.000000,99.994183,0.006366,99.875948,0.135769,100.000000,0.000000,99.888845,0.121654,99.983718,0.017819,99.983672,0.017870,100.000000,0.000000,100.000000,0.000000,99.999996,0.000004
4800,1.867046,100.000000,0.000000,99.995140,0.006375,99.896779,0.135417,100.000000,0.000000,99.907490,0.121366,99.986381,0.017866,99.986349,0.017909,100.000000,0.000000,100.000000,0.000000,99.999997,0.000004
4900,1.555783,100.000000,0.000000,99.995932,0.006397,99.914104,0.135095,100.000000,0.000000,99.923008,0.121092,99.988614,0.017907,99.988591,0.017943,100.000000,0.000000,100.000000,0.000000,99.999998,0.000003
5000,1.296403,100.000000,0.000000,99.996589,0.006431,99.928514,0.134801,100.000000,0.000000,99.935922,0.120833,99.990484,0.017944,99.990468,0.017974,100.000000,0.000000,100.000000,0.000000,99.999999,0.000003
5100,1.080268,100.000000,0.000000,99.997136,0.006476,99.940501,0.134534,100.000000,0.000000,99.946670,0.120586,99.992050,0.017975,99.992039,0.018001,100.000000,0.000000,100.000000,0.000000,99.999999,0.000002
5200,0.900177,100.000000,0.000000,99.997591,0.006530,99.950472,0.134290,100.000000,0.000000,99.955613,0.120351,99.993360,0.018003,99.993352,0.018025,100.000000,0.000000,100.000000,0.000000,99.999999,0.000002
5300,0.750122,100.000000,0.000000,99.997972,0.006594,99.958768,0.134068,100.000000,0.000000,99.963056,0.120128,99.994456,0.018028,99.994450,0.018046,100.000000,0.000000,100.000000,0.000000,99.999999,0.000002
5400,0.625098,100.000000,0.000000,99.998290,0.006666,99.965671,0.133868,100.000000,0.000000,99.969249,0.119915,99.995371,0.018049,99.995368,0.018064,100.000000,0.000000,100.000000,0.000000,100.000000,0.000001
5500,0.520930,100.000000,0.000000,99.998557,0.006746,99.971415,0.133686,100.000000,0.000000,99.974403,0.119712,99.996137,0.018067,99.996134,0.018079,100.000000,0.000000,100.000000,0.000000,100.000000,0.000001
5600,0.434138,100.000000,0.000000,99.998782,0.006833,99.976195,0.133522,100.000000,0.000000,99.978692,0.119517,99.996776,0.018082,99.996774,0.018093,100.000000,0.000000,100.000000,0.000000,100.000000,0.000001
5700,0.361824,100.000000,0.000000,99.998970,0.006926,99.980173,0.133375,100.000000,0.000000,99.982261,0.119332,99.997310,0.018095,99.997309,0.018104,100.000000,0.000000,100.000000,0.000000,100.000000,0.000001
5800,0.301572,100.000000,0.000000,99.999129,0.007026,99.983484,0.133244,100.000000,0.000000,99.985231,0.119155,99.997756,0.018105,99.997755,0.018113,100.000000,0.000000,100.000000,0.000000,100.000000,0.000001
5900,0.251368,100.000000,0.000000,99.999263,0.007131,99.986241,0.133126,100.000000,0.000000,99.987703,0.118985,99.998128,0.018114,99.998127,0.018121,100.000000,0.000000,100.000000,0.000000,100.000000,0.000001
6000,0.209535,100.000000,0.000000,99.999376,0.007240,99.988536,0.133023,100.000000,0.000000,99.989760,0.118823,99.998438,0.018121,99.998438,0.018126,100.000000,0.000000,100.000000,0.000000,100.000000,0.000001
6100,0.174677,100.000000,0.000000,99.999471,0.007354,99.990447,0.132931,100.000000,0.000000,99.991473,0.118667,99.998697,0.018126,99.998697,0.018131,100.000000,0.000000,100.000000,0.000000,100.000000,0.000001
6200,0.145628,100.000000,0.000000,99.999552,0.007472,99.992039,0.132852,100.000000,0.000000,99.992898,0.118518,99.998914,0.018130,99.998913,0.018134,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
6300,0.121420,100.000000,0.000000,99.999620,0.007594,99.993364,0.132784,100.000000,0.000000,99.994084,0.118376,99.999094,0.018132,99.999094,0.018135,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
6400,0.101245,100.000000,0.000000,99.999678,0.007718,99.994468,0.132726,100.000000,0.000000,99.995072,0.118240,99.999244,0.018133,99.999244,0.018136,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
6500,0.084429,100.000000,0.000000,99.999727,0.007845,99.995388,0.132677,100.000000,0.000000,99.995895,0.118109,99.999370,0.018133,99.999370,0.018135,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
6600,0.070412,100.000000,0.000000,99.999769,0.007974,99.996155,0.132638,100.000000,0.000000,99.996579,0.117985,99.999474,0.018132,99.999474,0.018134,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
6700,0.058728,100.000000,0.000000,99.999804,0.008104,99.996793,0.132608,100.000000,0.000000,99.997150,0.117866,99.999562,0.018130,99.999562,0.018131,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
6800,0.048988,100.000000,0.000000,99.999834,0.008235,99.997325,0.132585,100.000000,0.000000,99.997624,0.117754,99.999634,0.018127,99.999634,0.018128,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
6900,0.040867,100.000000,0.000000,99.999859,0.008366,99.997769,0.132571,100.000000,0.000000,99.998020,0.117647,99.999695,0.018123,99.999695,0.018124,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
7000,0.034095,100.000000,0.000000,99.999881,0.008498,99.998139,0.132563,100.000000,0.000000,99.998349,0.117545,99.999746,0.018119,99.999746,0.018120,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
7100,0.028449,100.000000,0.000000,99.999899,0.008630,99.998447,0.132563,100.000000,0.000000,99.998624,0.117449,99.999788,0.018114,99.999788,0.018114,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
7200,0.023740,100.000000,0.000000,99.999914,0.008760,99.998704,0.132568,100.000000,0.000000,99.998853,0.117359,99.999823,0.018108,99.999823,0.018109,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
7300,0.019812,100.000000,0.000000,99.999927,0.008889,99.998918,0.132580,100.000000,0.000000,99.999043,0.117274,99.999852,0.018102,99.999852,0.018103,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
7400,0.016536,100.000000,0.000000,99.999939,0.009017,99.999097,0.132597,100.000000,0.000000,99.999202,0.117195,99.999877,0.018095,99.999877,0.018096,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
7500,0.013803,100.000000,0.000000,99.999948,0.009142,99.999246,0.132620,100.000000,0.000000,99.999334,0.117122,99.999897,0.018089,99.999897,0.018089,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
7600,0.011523,100.000000,0.000000,99.999956,0.009265,99.999371,0.132647,100.000000,0.000000,99.999445,0.117054,99.999914,0.018081,99.999914,0.018082,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
7700,0.009621,100.000000,0.000000,99.999963,0.009386,99.999474,0.132679,100.000000,0.000000,99.999537,0.116991,99.999928,0.018074,99.999928,0.018074,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
7800,0.008033,100.000000,0.000000,99.999969,0.009503,99.999561,0.132715,100.000000,0.000000,99.999613,0.116934,99.999940,0.018066,99.999940,0.018066,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
7900,0.006708,100.000000,0.000000,99.999973,0.009616,99.999633,0.132754,100.000000,0.000000,99.999677,0.116883,99.999950,0.018058,99.999950,0.018058,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
8000,0.005603,100.000000,0.000000,99.999978,0.009726,99.999694,0.132797,100.000000,0.000000,99.999731,0.116836,99.999958,0.018050,99.999958,0.018050,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
8100,0.004679,100.000000,0.000000,99.999981,0.009832,99.999744,0.132843,100.000000,0.000000,99.999775,0.116795,99.999965,0.018042,99.999965,0.018042,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
8200,0.003909,100.000000,0.000000,99.999984,0.009933,99.999786,0.132891,100.000000,0.000000,99.999812,0.116759,99.999971,0.018034,99.999971,0.018034,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
8300,0.003265,100.000000,0.000000,99.999987,0.010030,99.999821,0.132942,100.000000,0.000000,99.999843,0.116729,99.999976,0.018026,99.999976,0.018026,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
8400,0.002728,100.000000,0.000000,99.999989,0.010122,99.999851,0.132995,100.000000,0.000000,99.999869,0.116702,99.999980,0.018017,99.999980,0.018018,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
8500,0.002279,100.000000,0.000000,99.999990,0.010210,99.999875,0.133049,100.000000,0.000000,99.999891,0.116681,99.999983,0.018009,99.999983,0.018009,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
8600,0.001905,100.000000,0.000000,99.999992,0.010293,99.999896,0.133105,100.000000,0.000000,99.999909,0.116664,99.999986,0.018001,99.999986,0.018001,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
8700,0.001592,100.000000,0.000000,99.999993,0.010371,99.999913,0.133162,100.000000,0.000000,99.999924,0.116652,99.999988,0.017993,99.999988,0.017993,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
8800,0.001330,100.000000,0.000000,99.999994,0.010444,99.999927,0.133219,100.000000,0.000000,99.999936,0.116643,99.999990,0.017986,99.999990,0.017986,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
8900,0.001112,100.000000,0.000000,99.999995,0.010512,99.999939,0.133277,100.000000,0.000000,99.999947,0.116639,99.999992,0.017978,99.999992,0.017978,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
8960,0.000998,100.000000,0.000000,99.999996,0.010551,99.999945,0.133311,100.000000,0.000000,99.999952,0.116638,99.999993,0.017973,99.999993,0.017974,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
