step,l2,n673_ind,n673_alloc,n3709_ind,n3709_alloc,n121_ind,n121_alloc,n535_ind,n535_alloc,n1087_ind,n1087_alloc,n1225_ind,n1225_alloc,n1639_ind,n1639_alloc,n1777_ind,n1777_alloc,n2329_ind,n2329_alloc,n2605_ind,n2605_alloc
1600,78.699764,99.993281,0.031849,99.993281,0.031848,99.993281,0.031848,99.993281,0.031848,99.993282,0.031846,99.993281,0.031848,99.993281,0.031848,99.993282,0.031847,99.993281,0.031848,99.993281,0.031848
1700,46.407567,99.996072,0.032140,99.996072,0.032139,99.996072,0.032139,99.996072,0.032139,99.996072,0.032137,99.996072,0.032139,99.996072,0.032139,99.996072,0.032138,99.996072,0.032139,99.996072,0.032140
1800,27.172764,99.997707,0.032402,99.997708,0.032400,99.997708,0.032400,99.997708,0.032401,99.997708,0.032398,99.997708,0.032400,99.997708,0.032400,99.997708,0.032399,99.997708,0.032400,99.997707,0.032401
1900,15.840286,99.998664,0.032637,99.998664,0.032634,99.998664,0.032635,99.998664,0.032635,99.998664,0.032632,99.998664,0.032635,99.998664,0.032635,99.998664,0.032633,99.998664,0.032635,99.998664,0.032636
2000,9.209977,99.999222,0.032846,99.999222,0.032843,99.999222,0.032844,99.999222,0.032844,99.999222,0.032840,99.999222,0.032844,99.999222,0.032844,99.999222,0.032842,99.999222,0.032844,99.999222,0.032845
2100,5.347316,99.999547,0.033031,99.999547,0.033027,99.999547,0.033028,99.999547,0.033028,99.999547,0.033023,99.999547,0.033027,99.999547,0.033028,99.999547,0.033025,99.999547,0.033028,99.999547,0.033029
2200,3.102639,99.999736,0.033189,99.999736,0.033184,99.999736,0.033185,99.999736,0.033186,99.999736,0.033179,99.999736,0.033185,99.999736,0.033185,99.999736,0.033182,99.999736,0.033185,99.999736,0.033187
2300,1.799964,99.999847,0.033320,99.999847,0.033315,99.999847,0.033316,99.999847,0.033317,99.999847,0.033309,99.999847,0.033315,99.999847,0.033316,99.999847,0.033312,99.999847,0.033316,99.999847,0.033318
2400,1.044421,99.999911,0.033425,99.999911,0.033419,99.999911,0.033421,99.999911,0.033421,99.999911,0.033412,99.999911,0.033420,99.999911,0.033420,99.999911,0.033415,99.999911,0.033421,99.999911,0.033422
2500,0.606259,99.999948,0.033505,99.999948,0.033497,99.999948,0.033499,99.999948,0.033500,99.999948,0.033489,99.999948,0.033498,99.999948,0.033498,99.999948,0.033493,99.999948,0.033499,99.999948,0.033501
2600,0.352101,99.999970,0.033561,99.999970,0.033551,99.999970,0.033554,99.999970,0.033555,99.999970,0.033542,99.999970,0.033553,99.999970,0.033553,99.999970,0.033546,99.999970,0.033554,99.999970,0.033556
2700,0.204613,99.999982,0.033595,99.999982,0.033585,99.999982,0.033588,99.999982,0.033589,99.999982,0.033573,99.999982,0.033586,99.999982,0.033586,99.999982,0.033579,99.999982,0.033588,99.999982,0.033590
2800,0.118978,99.999990,0.033612,99.999990,0.033600,99.999990,0.033604,99.999990,0.033605,99.999990,0.033587,99.999990,0.033601,99.999990,0.033601,99.999990,0.033593,99.999990,0.033604,99.999990,0.033606
2900,0.069225,99.999994,0.033615,99.999994,0.033600,99.999994,0.033605,99.999994,0.033606,99.999994,0.033585,99.999994,0.033602,99.999994,0.033602,99.999994,0.033592,99.999994,0.033605,99.999994,0.033608
3000,0.040301,99.999997,0.033607,99.999997,0.033590,99.999997,0.033596,99.999997,0.033597,99.999997,0.033571,99.999997,0.033592,99.999997,0.033592,99.999997,0.033580,99.999997,0.033596,99.999997,0.033599
3100,0.023475,99.999998,0.033592,99.999998,0.033572,99.999998,0.033579,99.999998,0.033580,99.999998,0.033550,99.999998,0.033574,99.999998,0.033574,99.999998,0.033560,99.999998,0.033579,99.999998,0.033582
3200,0.013680,99.999999,0.033573,99.999999,0.033549,99.999999,0.033557,99.999999,0.033558,99.999999,0.033523,99.999999,0.033551,99.999999,0.033552,99.999999,0.033535,99.999999,0.033557,99.999999,0.033561
3300,0.007976,99.999999,0.033553,99.999999,0.033524,99.999999,0.033533,99.999999,0.033534,99.999999,0.033493,99.999999,0.033527,99.999999,0.033527,99.999999,0.033507,99.999999,0.033533,99.999999,0.033538
3400,0.004652,100.000000,0.033533,100.000000,0.033498,100.000000,0.033510,100.000000,0.033511,100.000000,0.033462,100.000000,0.033502,100.000000,0.033503,100.000000,0.033479,100.000000,0.033510,100.000000,0.033515
3500,0.002714,100.000000,0.033515,100.000000,0.033473,100.000000,0.033488,100.000000,0.033488,100.000000,0.033430,100.000000,0.033478,100.000000,0.033479,100.000000,0.033451,100.000000,0.033488,100.000000,0.033494
3600,0.001584,100.000000,0.033500,100.000000,0.033450,100.000000,0.033467,100.000000,0.033468,100.000000,0.033399,100.000000,0.033456,100.000000,0.033458,100.000000,0.033424,100.000000,0.033467,100.000000,0.033475
3686,0.000997,100.000000,0.033490,100.000000,0.033432,100.000000,0.033452,100.000000,0.033453,100.000000,0.033372,100.000000,0.033440,100.000000,0.033441,100.000000,0.033401,100.000000,0.033452,100.000000,0.033462
