step,l2,n0_ind,n0_alloc,n69_ind,n69_alloc,n138_ind,n138_alloc,n207_ind,n207_alloc,n276_ind,n276_alloc,n345_ind,n345_alloc,n414_ind,n414_alloc,n483_ind,n483_alloc,n552_ind,n552_alloc,n621_ind,n621_alloc
0,3297.716666,41.304559,0.041782,41.304559,0.041782,41.304559,0.041782,41.304559,0.041782,41.304559,0.041782,41.304559,0.041782,41.304559,0.041782,41.304559,0.041782,41.304559,0.041782,41.304559,0.041782
100,2093.722270,87.150421,0.015682,87.150421,0.015682,87.150421,0.015682,87.150421,0.015682,87.150421,0.015682,87.150421,0.015682,87.150421,0.015682,87.150421,0.015682,87.150421,0.015682,87.150421,0.015682
200,1482.345194,96.235500,0.007262,96.235500,0.007262,96.235500,0.007262,96.235500,0.007262,96.235500,0.007262,96.235500,0.007262,96.235500,0.007262,96.235500,0.007262,96.235500,0.007262,96.235500,0.007262
300,1114.611825,98.993716,0.002907,98.993716,0.002907,98.993716,0.002907,98.993716,0.002907,98.993716,0.002907,98.993716,0.002907,98.993716,0.002907,98.993716,0.002907,98.993716,0.002907,98.993716,0.002907
400,888.925826,99.782693,0.000891,99.782693,0.000891,99.782693,0.000891,99.782693,0.000891,99.782693,0.000891,99.782693,0.000891,99.782693,0.000891,99.782693,0.000891,99.782693,0.000891,99.782693,0.000891
500,734.735319,99.962365,0.000210,99.962365,0.000210,99.962365,0.000210,99.962365,0.000210,99.962365,0.000210,99.962365,0.000210,99.962365,0.000210,99.962365,0.000210,99.962365,0.000210,99.962365,0.000210
600,615.304098,99.994682,0.000039,99.994682,0.000039,99.994682,0.000039,99.994682,0.000039,99.994682,0.000039,99.994682,0.000039,99.994682,0.000039,99.994682,0.000039,99.994682,0.000039,99.994682,0.000039
700,512.269146,99.999367,0.000006,99.999367,0.000006,99.999367,0.000006,99.999367,0.000006,99.999367,0.000006,99.999367,0.000006,99.999367,0.000006,99.999367,0.000006,99.999367,0.000006,99.999367,0.000006
800,418.388135,99.999931,0.000001,99.999931,0.000001,99.999931,0.000001,99.999931,0.000001,99.999931,0.000001,99.999931,0.000001,99.999931,0.000001,99.999931,0.000001,99.999931,0.000001,99.999931,0.000001
900,333.715215,99.999992,0.000000,99.999992,0.000000,99.999992,0.000000,99.999992,0.000000,99.999992,0.000000,99.999992,0.000000,99.999992,0.000000,99.999992,0.000000,99.999992,0.000000,99.999992,0.000000
1000,259.710915,99.999999,0.000000,99.999999,0.000000,99.999999,0.000000,99.999999,0.000000,99.999999,0.000000,99.999999,0.000000,99.999999,0.000000,99.999999,0.000000,99.999999,0.000000,99.999999,0.000000
1100,196.690820,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
1200,144.993087,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
1300,104.544598,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
1400,74.204836,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
1500,52.136082,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
1600,36.403958,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
1700,25.327684,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
1800,17.586364,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
