step,l2,n673_ind,n673_alloc,n3709_ind,n3709_alloc,n121_ind,n121_alloc,n535_ind,n535_alloc,n1087_ind,n1087_alloc,n1225_ind,n1225_alloc,n1639_ind,n1639_alloc,n1777_ind,n1777_alloc,n2329_ind,n2329_alloc,n2605_ind,n2605_alloc
1200,1765.260444,99.597777,0.026972,99.597778,0.026972,99.597780,0.026972,99.597779,0.026972,99.597781,0.026972,99.597777,0.026972,99.597779,0.026972,99.597779,0.026972,99.597780,0.026972,99.597777,0.026972
1300,1631.011599,99.706174,0.027506,99.706175,0.027506,99.706176,0.027506,99.706175,0.027506,99.706177,0.027505,99.706175,0.027506,99.706176,0.027506,99.706176,0.027506,99.706176,0.027506,99.706174,0.027506
1400,1426.842426,99.786663,0.028099,99.786664,0.028098,99.786665,0.028098,99.786664,0.028098,99.786666,0.028098,99.786664,0.028098,99.786664,0.028098,99.786665,0.028098,99.786665,0.028098,99.786663,0.028099
1500,1188.492846,99.846070,0.028684,99.846071,0.028684,99.846072,0.028684,99.846071,0.028684,99.846073,0.028683,99.846071,0.028684,99.846071,0.028684,99.846072,0.028684,99.846072,0.028684,99.846071,0.028684
1600,950.492203,99.889586,0.029227,99.889587,0.029227,99.889587,0.029227,99.889586,0.029227,99.889588,0.029227,99.889586,0.029227,99.889586,0.029227,99.889587,0.029227,99.889587,0.029227,99.889586,0.029227
1700,736.493702,99.921212,0.029714,99.921212,0.029713,99.921213,0.029713,99.921212,0.029714,99.921213,0.029713,99.921212,0.029714,99.921212,0.029713,99.921213,0.029713,99.921213,0.029713,99.921212,0.029714
1800,557.277956,99.944030,0.030142,99.944030,0.030141,99.944031,0.030141,99.944030,0.030141,99.944031,0.030141,99.944030,0.030141,99.944030,0.030141,99.944031,0.030141,99.944031,0.030141,99.944030,0.030142
1900,414.154145,99.960388,0.030516,99.960388,0.030515,99.960388,0.030515,99.960388,0.030515,99.960389,0.030515,99.960388,0.030515,99.960388,0.030515,99.960388,0.030515,99.960388,0.030515,99.960388,0.030515
2000,303.467804,99.972050,0.030843,99.972051,0.030843,99.972051,0.030843,99.972051,0.030843,99.972052,0.030842,99.972051,0.030843,99.972051,0.030843,99.972051,0.030842,99.972051,0.030843,99.972051,0.030843
2100,219.817979,99.980329,0.031133,99.980329,0.031132,99.980329,0.031132,99.980329,0.031133,99.980330,0.031132,99.980329,0.031133,99.980329,0.031132,99.980329,0.031132,99.980329,0.031132,99.980329,0.031133
2200,157.721666,99.986183,0.031392,99.986183,0.031391,99.986183,0.031391,99.986183,0.031392,99.986184,0.031390,99.986183,0.031392,99.986183,0.031392,99.986183,0.031391,99.986183,0.031391,99.986183,0.031392
2300,112.294033,99.990311,0.031627,99.990311,0.031626,99.990311,0.031626,99.990311,0.031626,99.990311,0.031625,99.990311,0.031626,99.990311,0.031626,99.990311,0.031625,99.990311,0.031626,99.990311,0.031627
2400,79.458537,99.993214,0.031842,99.993214,0.031841,99.993214,0.031841,99.993214,0.031841,99.993215,0.031839,99.993214,0.031841,99.993214,0.031841,99.993215,0.031840,99.993214,0.031841,99.993214,0.031841
2500,55.955214,99.995253,0.032040,99.995253,0.032039,99.995253,0.032039,99.995253,0.032039,99.995253,0.032037,99.995253,0.032039,99.995253,0.032039,99.995253,0.032038,99.995253,0.032039,99.995253,0.032040
2600,39.260858,99.996682,0.032224,99.996682,0.032223,99.996682,0.032223,99.996682,0.032223,99.996682,0.032221,99.996682,0.032223,99.996682,0.032223,99.996682,0.032222,99.996682,0.032223,99.996682,0.032224
2700,27.472988,99.997682,0.032396,99.997682,0.032394,99.997682,0.032394,99.997682,0.032395,99.997682,0.032392,99.997682,0.032394,99.997682,0.032394,99.997682,0.032393,99.997682,0.032394,99.997682,0.032395
2800,19.186661,99.998382,0.032556,99.998382,0.032553,99.998382,0.032554,99.998382,0.032554,99.998382,0.032551,99.998382,0.032554,99.998382,0.032554,99.998382,0.032552,99.998382,0.032554,99.998382,0.032555
2900,13.380958,99.998871,0.032704,99.998871,0.032701,99.998871,0.032702,99.998871,0.032702,99.998871,0.032698,99.998871,0.032702,99.998871,0.032702,99.998871,0.032700,99.998871,0.032702,99.998871,0.032703
3000,9.323027,99.999212,0.032841,99.999212,0.032838,99.999212,0.032839,99.999212,0.032839,99.999212,0.032835,99.999212,0.032838,99.999212,0.032838,99.999212,0.032836,99.999212,0.032839,99.999212,0.032840
3100,6.491576,99.999450,0.032967,99.999450,0.032963,99.999450,0.032964,99.999450,0.032965,99.999451,0.032960,99.999450,0.032964,99.999450,0.032964,99.999451,0.032961,99.999450,0.032964,99.999450,0.032965
3200,4.518283,99.999617,0.033081,99.999617,0.033077,99.999617,0.033078,99.999617,0.033079,99.999617,0.033073,99.999617,0.033078,99.999617,0.033078,99.999617,0.033075,99.999617,0.033078,99.999617,0.033079
3300,3.144176,99.999733,0.033184,99.999733,0.033179,99.999733,0.033180,99.999733,0.033181,99.999733,0.033175,99.999733,0.033180,99.999733,0.033180,99.999733,0.033177,99.999733,0.033180,99.999733,0.033182
3400,2.187816,99.999814,0.033275,99.999814,0.033270,99.999814,0.033271,99.999814,0.033271,99.999814,0.033264,99.999814,0.033270,99.999814,0.033271,99.999814,0.033267,99.999814,0.033271,99.999814,0.033273
3500,1.522405,99.999870,0.033354,99.999870,0.033348,99.999870,0.033350,99.999870,0.033350,99.999870,0.033342,99.999870,0.033349,99.999870,0.033349,99.999870,0.033345,99.999870,0.033350,99.999870,0.033351
3600,1.059496,99.999909,0.033421,99.999910,0.033415,99.999910,0.033417,99.999909,0.033417,99.999910,0.033408,99.999910,0.033416,99.999910,0.033416,99.999910,0.033411,99.999910,0.033417,99.999909,0.033418
3700,0.737468,99.999937,0.033478,99.999937,0.033470,99.999937,0.033472,99.999937,0.033473,99.999937,0.033463,99.999937,0.033471,99.999937,0.033471,99.999937,0.033466,99.999937,0.033472,99.999937,0.033474
3800,0.513427,99.999956,0.033523,99.999956,0.033514,99.999956,0.033517,99.999956,0.033518,99.999956,0.033506,99.999956,0.033516,99.999956,0.033516,99.999956,0.033510,99.999956,0.033517,99.999956,0.033519
3900,0.357536,99.999969,0.033558,99.999969,0.033549,99.999969,0.033551,99.999969,0.033552,99.999969,0.033539,99.999969,0.033550,99.999969,0.033550,99.999969,0.033544,99.999969,0.033551,99.999969,0.033554
4000,0.249043,99.999979,0.033584,99.999979,0.033573,99.999979,0.033577,99.999979,0.033577,99.999979,0.033563,99.999979,0.033575,99.999979,0.033575,99.999979,0.033568,99.999979,0.033577,99.999979,0.033579
4100,0.173519,99.999985,0.033601,99.999985,0.033589,99.999985,0.033593,99.999985,0.033594,99.999985,0.033578,99.999985,0.033591,99.999985,0.033591,99.999985,0.033583,99.999985,0.033593,99.999985,0.033595
4200,0.120931,99.999990,0.033611,99.999990,0.033598,99.999990,0.033602,99.999990,0.033603,99.999990,0.033585,99.999990,0.033600,99.999990,0.033600,99.999990,0.033591,99.999990,0.033602,99.999990,0.033605
4300,0.084303,99.999993,0.033614,99.999993,0.033600,99.999993,0.033605,99.999993,0.033606,99.999993,0.033586,99.999993,0.033602,99.999993,0.033602,99.999993,0.033592,99.999993,0.033605,99.999993,0.033607
4400,0.058785,99.999995,0.033613,99.999995,0.033597,99.999995,0.033602,99.999995,0.033603,99.999995,0.033581,99.999995,0.033599,99.999995,0.033599,99.999995,0.033588,99.999995,0.033602,99.999995,0.033605
4500,0.041001,99.999996,0.033607,99.999996,0.033589,99.999996,0.033595,99.999996,0.033596,99.999996,0.033571,99.999996,0.033591,99.999996,0.033591,99.999996,0.033579,99.999996,0.033595,99.999996,0.033598
4600,0.028605,99.999998,0.033598,99.999998,0.033578,99.999998,0.033585,99.999998,0.033586,99.999998,0.033558,99.999998,0.033580,99.999998,0.033580,99.999998,0.033567,99.999998,0.033585,99.999998,0.033588
4700,0.019960,99.999998,0.033586,99.999998,0.033564,99.999998,0.033572,99.999998,0.033573,99.999998,0.033542,99.999998,0.033567,99.999998,0.033567,99.999998,0.033552,99.999998,0.033572,99.999998,0.033575
4800,0.013931,99.999999,0.033573,99.999999,0.033549,99.999999,0.033557,99.999999,0.033558,99.999999,0.033523,99.999999,0.033552,99.999999,0.033552,99.999999,0.033535,99.999999,0.033557,99.999999,0.033561
4900,0.009725,99.999999,0.033560,99.999999,0.033533,99.999999,0.033542,99.999999,0.033543,99.999999,0.033504,99.999999,0.033535,99.999999,0.033536,99.999999,0.033517,99.999999,0.033542,99.999999,0.033546
5000,0.006790,99.999999,0.033546,99.999999,0.033516,99.999999,0.033526,99.999999,0.033527,99.999999,0.033483,99.999999,0.033519,99.999999,0.033519,99.999999,0.033498,99.999999,0.033526,99.999999,0.033531
5100,0.004742,100.000000,0.033533,100.000000,0.033499,100.000000,0.033510,100.000000,0.033511,100.000000,0.033463,100.000000,0.033502,100.000000,0.033503,100.000000,0.033480,100.000000,0.033510,100.000000,0.033516
5200,0.003311,100.000000,0.033521,100.000000,0.033482,100.000000,0.033495,100.000000,0.033496,100.000000,0.033441,100.000000,0.033486,100.000000,0.033487,100.000000,0.033461,100.000000,0.033495,100.000000,0.033501
5300,0.002313,100.000000,0.033510,100.000000,0.033466,100.000000,0.033481,100.000000,0.033482,100.000000,0.033420,100.000000,0.033471,100.000000,0.033472,100.000000,0.033442,100.000000,0.033481,100.000000,0.033488
5400,0.001616,100.000000,0.033500,100.000000,0.033451,100.000000,0.033468,100.000000,0.033468,100.000000,0.033400,100.000000,0.033457,100.000000,0.033458,100.000000,0.033424,100.000000,0.033468,100.000000,0.033476
5500,0.001129,100.000000,0.033492,100.000000,0.033437,100.000000,0.033456,100.000000,0.033456,100.000000,0.033379,100.000000,0.033444,100.000000,0.033445,100.000000,0.033407,100.000000,0.033456,100.000000,0.033465
5534,0.000999,100.000000,0.033490,100.000000,0.033432,100.000000,0.033452,100.000000,0.033452,100.000000,0.033372,100.000000,0.033440,100.000000,0.033441,100.000000,0.033401,100.000000,0.033452,100.000000,0.033462
