step,l2,n0_ind,n0_alloc,n1_ind,n1_alloc,n2_ind,n2_alloc,n3_ind,n3_alloc,n4_ind,n4_alloc,n5_ind,n5_alloc,n6_ind,n6_alloc,n7_ind,n7_alloc,n8_ind,n8_alloc,n9_ind,n9_alloc
1700,23.609922,100.000000,0.000000,99.922798,0.008265,98.651403,0.144252,99.999981,0.000002,98.813409,0.126915,99.847374,0.016319,99.843551,0.016729,99.999962,0.000004,99.999984,0.000002,99.999758,0.000026
1800,16.444038,100.000000,0.000000,99.950315,0.007583,99.066643,0.142363,99.999994,0.000001,99.174055,0.125974,99.890412,0.016710,99.888432,0.017012,99.999983,0.000003,99.999993,0.000001,99.999871,0.000020
1900,11.439305,100.000000,0.000000,99.967454,0.007097,99.354491,0.140701,99.999998,0.000000,99.426339,0.125036,99.921863,0.017027,99.920851,0.017248,99.999992,0.000002,99.999997,0.000001,99.999931,0.000015
2000,7.951343,100.000000,0.000000,99.978340,0.006760,99.553668,0.139265,99.999999,0.000000,99.602096,0.124151,99.944602,0.017281,99.944090,0.017442,99.999996,0.000001,99.999998,0.000001,99.999964,0.000011
2100,5.523840,100.000000,0.000000,99.985381,0.006540,99.691373,0.138039,100.000000,0.000000,99.724232,0.123340,99.960902,0.017484,99.960644,0.017600,99.999998,0.000001,99.999999,0.000000,99.999981,0.000008
2200,3.835979,100.000000,0.000000,99.990012,0.006411,99.786550,0.137000,100.000000,0.000000,99.808973,0.122606,99.972505,0.017645,99.972376,0.017728,99.999999,0.000000,100.000000,0.000000,99.999990,0.000006
2300,2.663182,100.000000,0.000000,99.993104,0.006357,99.852333,0.136125,100.000000,0.000000,99.867712,0.121947,99.980719,0.017772,99.980655,0.017831,100.000000,0.000000,100.000000,0.000000,99.999995,0.000005
2400,1.848669,100.000000,0.000000,99.995196,0.006364,99.897808,0.135391,100.000000,0.000000,99.908401,0.121355,99.986510,0.017871,99.986478,0.017913,100.000000,0.000000,100.000000,0.000000,99.999997,0.000004
2500,1.283184,100.000000,0.000000,99.996629,0.006422,99.929251,0.134778,100.000000,0.000000,99.936577,0.120822,99.990578,0.017948,99.990562,0.017978,100.000000,0.000000,100.000000,0.000000,99.999999,0.000003
2600,0.890683,100.000000,0.000000,99.997619,0.006523,99.951000,0.134269,100.000000,0.000000,99.956082,0.120341,99.993428,0.018007,99.993420,0.018028,100.000000,0.000000,100.000000,0.000000,99.999999,0.000002
2700,0.618289,100.000000,0.000000,99.998310,0.006660,99.966048,0.133849,100.000000,0.000000,99.969585,0.119906,99.995421,0.018052,99.995417,0.018067,100.000000,0.000000,100.000000,0.000000,100.000000,0.000001
2800,0.429260,100.000000,0.000000,99.998796,0.006829,99.976464,0.133506,100.000000,0.000000,99.978932,0.119509,99.996812,0.018084,99.996810,0.018095,100.000000,0.000000,100.000000,0.000000,100.000000,0.000001
2900,0.298081,100.000000,0.000000,99.999139,0.007023,99.983677,0.133230,100.000000,0.000000,99.985402,0.119147,99.997781,0.018108,99.997780,0.018115,100.000000,0.000000,100.000000,0.000000,100.000000,0.000001
3000,0.207039,100.000000,0.000000,99.999383,0.007239,99.988674,0.133011,100.000000,0.000000,99.989883,0.118815,99.998457,0.018123,99.998456,0.018128,100.000000,0.000000,100.000000,0.000000,100.000000,0.000001
3100,0.143845,100.000000,0.000000,99.999558,0.007473,99.992137,0.132842,100.000000,0.000000,99.992985,0.118511,99.998927,0.018131,99.998927,0.018135,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
3200,0.099971,100.000000,0.000000,99.999682,0.007720,99.994538,0.132717,100.000000,0.000000,99.995134,0.118233,99.999254,0.018134,99.999254,0.018137,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
3300,0.069504,100.000000,0.000000,99.999772,0.007976,99.996204,0.132631,100.000000,0.000000,99.996624,0.117978,99.999481,0.018133,99.999481,0.018135,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
3400,0.048340,100.000000,0.000000,99.999836,0.008239,99.997361,0.132580,100.000000,0.000000,99.997656,0.117747,99.999639,0.018127,99.999639,0.018129,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
3500,0.033633,100.000000,0.000000,99.999882,0.008503,99.998164,0.132559,100.000000,0.000000,99.998372,0.117539,99.999749,0.018119,99.999749,0.018120,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
3600,0.023411,100.000000,0.000000,99.999915,0.008766,99.998722,0.132566,100.000000,0.000000,99.998869,0.117354,99.999825,0.018108,99.999825,0.018109,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
3700,0.016302,100.000000,0.000000,99.999939,0.009024,99.999110,0.132596,100.000000,0.000000,99.999213,0.117190,99.999879,0.018096,99.999879,0.018096,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
3800,0.011356,100.000000,0.000000,99.999957,0.009273,99.999380,0.132647,100.000000,0.000000,99.999453,0.117049,99.999915,0.018081,99.999915,0.018082,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
3900,0.007914,100.000000,0.000000,99.999969,0.009510,99.999568,0.132716,100.000000,0.000000,99.999619,0.116930,99.999941,0.018066,99.999941,0.018066,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
4000,0.005518,100.000000,0.000000,99.999978,0.009734,99.999698,0.132799,100.000000,0.000000,99.999735,0.116833,99.999959,0.018050,99.999959,0.018050,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
4100,0.003849,100.000000,0.000000,99.999984,0.009941,99.999790,0.132894,100.000000,0.000000,99.999815,0.116757,99.999971,0.018033,99.999971,0.018034,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
4200,0.002685,100.000000,0.000000,99.999989,0.010130,99.999853,0.132999,100.000000,0.000000,99.999871,0.116701,99.999980,0.018017,99.999980,0.018017,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
4300,0.001874,100.000000,0.000000,99.999992,0.010300,99.999897,0.133110,100.000000,0.000000,99.999910,0.116663,99.999986,0.018001,99.999986,0.018001,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
4400,0.001308,100.000000,0.000000,99.999994,0.010451,99.999928,0.133224,100.000000,0.000000,99.999937,0.116643,99.999990,0.017985,99.999990,0.017985,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
4475,0.001000,100.000000,0.000000,99.999996,0.010551,99.999945,0.133311,100.000000,0.000000,99.999952,0.116638,99.999993,0.017974,99.999993,0.017974,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
